CensusTract,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LowIncomeTracts,PovertyRate,TractLOWI,Population,County
51790000100,0,0,0,0,16,289,1803,Washington County
51790000200,0,1,0,1,14.6,1568,10713,Washington County
51790000300,0,1,0,1,17.1,2006,11736,Washington County
51790000400,0,0,0,0,14.1,2167,15403,Washington County
51790000500,0,1,0,1,9,724,8028,Washington County
51790000600,0,1,0,1,9.3,1176,12601,Washington County
51800065100,1,1,1,1,29,1379,4760,Washington County
51800065200,0,1,0,1,7.3,557,7653,Washington County
51800065300,0,1,0,1,26.4,2113,8014,Washington County
51800065400,0,1,0,1,30,2080,6927,Washington County
51800065500,1,1,1,1,20.3,1867,9214,Washington County
51800075101,0,0,0,0,10,1672,16657,Washington County
51800075102,0,0,0,0,2.1,359,16733,Washington County
51800075201,0,0,0,0,6.2,739,11983,Washington County
51800075202,0,0,0,0,1.1,92,8139,Washington County
51800075203,0,0,0,0,2.5,280,11229,Washington County
51800075204,1,1,1,1,10.3,1361,13187,Washington County
51800075301,0,0,0,0,1.5,183,11981,Washington County
51800075302,0,0,0,0,10.7,433,4063,Washington County
51800075401,0,0,0,0,5.8,386,6631,Washington County
51800075402,0,0,0,0,1.6,432,26359,Washington County
51800075403,0,0,0,0,3,566,19150,Washington County
51800075404,0,0,0,0,0.3,157,57462,Washington County
51800075405,0,0,0,0,1.6,320,20151,Washington County
51800075501,1,1,1,1,21.2,1636,7706,Washington County
51800075502,0,0,0,0,6,506,8488,Washington County
51800075601,0,0,0,1,27.6,1448,5246,Washington County
51800075602,0,0,0,0,5.5,183,3356,Washington County
51800075701,0,0,0,0,13.6,501,3686,Washington County
51800075702,0,0,0,0,6.3,681,10846,Washington County
51800075703,0,0,0,0,8,213,2663,Washington County
51800075801,0,0,0,0,11.1,918,8289,Washington County
51800075802,0,0,0,1,15.8,610,3858,Washington County
51800075803,0,0,0,0,9.8,252,2576,Washington County
51810040000,1,1,1,1,6.7,535,7957,Washington County
51810040200,1,1,1,1,17.1,1923,11221,Washington County
51810040402,0,0,0,1,11.5,2875,24996,Washington County
51810040403,1,1,1,1,7.2,887,12359,Washington County
51810040404,0,0,0,0,4.1,755,18501,Washington County
51810040600,0,1,0,1,16.7,2784,16662,Washington County
51810040801,0,1,0,1,3.8,1106,29336,Washington County
51810040802,0,0,0,0,5.1,899,17588,Washington County
51810041002,0,1,0,1,13.9,869,6260,Washington County
51810041003,0,1,0,1,7.6,717,9478,Washington County
51810041004,0,1,0,1,15.7,1381,8782,Washington County
51810041200,0,0,0,0,6.7,981,14744,Washington County
51810041400,0,0,0,0,3,534,17727,Washington County
51810041600,0,0,0,0,1.6,281,17964,Washington County
51810041801,0,0,0,0,10.4,1210,11587,Washington County
51810041802,0,0,0,0,6.5,851,13026,Washington County
51810042000,0,0,0,0,1.4,178,12493,Washington County
51810042201,0,0,0,0,1.8,240,13375,Washington County
51810042202,0,0,0,0,4.1,698,17146,Washington County
51810042400,0,0,0,0,6.1,942,15532,Washington County
51810042600,0,0,0,0,12.6,816,6496,Washington County
51810042801,0,0,0,0,5.6,1517,27114,Washington County
51810042802,0,1,0,1,6.4,1429,22192,Washington County
51810043002,0,0,0,0,1.8,156,8614,Washington County
51810043003,0,0,0,0,2.6,460,17400,Washington County
51810043004,0,0,0,0,1.6,352,21620,Washington County
51810043200,1,1,1,1,9,522,5801,Washington County
51810043400,0,0,0,0,2.2,98,4443,Washington County
51810043600,0,0,0,0,5,108,2173,Washington County
51810043800,0,0,0,0,3.9,438,11126,Washington County
51810044001,0,1,0,1,8.6,1810,20961,Washington County
51810044003,0,0,0,0,6.1,937,15276,Washington County
51810044004,0,0,0,0,18.7,843,4519,Washington County
51810044200,1,1,1,1,28.3,3513,12407,Washington County
51810044401,0,0,0,0,3.9,239,6197,Washington County
51810044402,0,0,0,0,11.5,1536,13315,Washington County
51810044600,0,0,0,0,1.2,377,32083,Washington County
51810044805,0,0,0,1,7,826,11784,Washington County
51810044806,0,1,0,1,25.2,1690,6693,Washington County
51810044807,0,1,0,1,14.2,1879,13240,Washington County
51810044808,0,1,0,1,14.2,1406,9908,Washington County
51810045000,0,0,0,0,0,0,0,Washington County
51810045200,1,1,1,1,8.7,1057,12135,Washington County
51810045405,0,0,0,1,6.1,1377,22486,Washington County
51810045406,0,0,0,0,9.4,2124,22714,Washington County
51810045407,0,0,0,0,10.7,1492,13931,Washington County
51810045408,1,1,1,1,8.4,1795,21477,Washington County
51810045412,0,0,0,0,6.6,233,3531,Washington County
51810045414,0,0,0,0,12.1,1554,12800,Washington County
51810045415,0,0,0,0,6.3,434,6926,Washington County
51810045417,0,0,0,0,4.6,1107,24090,Washington County
51810045420,0,0,0,0,1.1,216,19436,Washington County
51810045421,0,0,0,0,3.2,340,10638,Washington County
51810045422,0,0,0,0,1.7,459,27779,Washington County
51810045423,0,0,0,0,4.4,623,14061,Washington County
51810045424,0,0,0,0,0.7,734,105771,Washington County
51810045425,0,0,0,0,8.3,592,7158,Washington County
51810045426,0,0,0,0,10.3,1116,10824,Washington County
51810045427,0,0,0,0,2.9,1107,38458,Washington County
51810045428,0,0,0,0,6.1,244,4026,Washington County
51810045601,0,0,0,0,3.1,215,6885,Washington County
51810045603,0,0,0,1,7.8,575,7392,Washington County
51810045604,0,1,0,1,10,1935,19261,Washington County
51810045801,0,0,0,0,10.8,1090,10118,Washington County
51810045803,0,0,0,0,4,223,5548,Washington County
51810045805,0,0,0,0,1.2,123,10555,Washington County
51810045806,0,1,0,1,9.7,1273,13143,Washington County
51810045807,0,0,0,1,3.4,412,12146,Washington County
51810045808,0,0,0,0,5.6,802,14228,Washington County
51810045809,0,0,0,0,2.1,489,23240,Washington County
51810045810,0,0,0,1,43.7,1301,2976,Washington County
51810046002,0,0,0,0,6.1,904,14876,Washington County
51810046005,0,0,0,0,11.4,1726,15194,Washington County
51810046006,0,0,0,0,3,496,16418,Washington County
51810046009,0,0,0,0,7.3,980,13335,Washington County
51810046010,0,0,0,0,3.9,784,19859,Washington County
51810046011,0,1,0,1,13.6,377,2776,Washington County
51810046012,0,0,0,0,2.4,2205,90549,Washington County
51810046013,0,0,0,0,12.6,1434,11349,Washington County
51810046014,0,0,0,1,8.9,1029,11616,Washington County
51810046015,0,0,0,0,8.1,801,9928,Washington County
51810046016,0,0,0,0,4.1,270,6636,Washington County
51810046204,0,0,0,0,7.4,1133,15342,Washington County
51810046206,0,0,0,0,6,961,16092,Washington County
51810046207,0,0,0,0,8.1,1303,16100,Washington County
51810046211,0,0,0,0,11.9,542,4561,Washington County
51810046212,0,0,0,0,5.7,502,8856,Washington County
51810046213,0,1,0,1,12.8,2236,17469,Washington County
51810046214,0,0,0,0,5.3,650,12163,Washington County
51810046216,0,0,0,0,3.3,897,26932,Washington County
51810046217,0,0,0,0,6.8,826,12227,Washington County
51810046219,0,0,0,0,5.2,316,6064,Washington County
51810046220,0,0,0,0,9,1186,13124,Washington County
51810046221,0,1,0,1,14.1,1384,9805,Washington County
51810046222,0,0,0,0,3.8,648,17239,Washington County
51810046223,0,0,0,0,2.5,261,10254,Washington County
51810046224,0,0,0,0,7.2,811,11326,Washington County
51810046225,0,0,0,0,4.5,489,10880,Washington County
51810046400,0,0,0,0,4.3,685,16021,Washington County
51820003100,0,0,0,1,32.5,733,2254,Washington County
51820003200,1,1,1,1,35.3,3461,9812,Washington County
51820003300,0,1,0,1,15.8,1628,10297,Washington County
51820003400,0,0,0,0,9.7,1642,16973,Washington County
51820003500,0,0,0,0,3.8,1246,32709,Washington County
51830370100,1,1,1,1,20.1,987,4907,Washington County
51830370200,1,1,1,1,21.4,953,4448,Washington County
51830370300,0,1,0,1,25,1982,7930,Washington County
51840000100,0,1,0,1,22.1,4188,18975,Washington County
51840000201,0,0,0,0,12.6,902,7146,Washington County
51840000202,0,0,0,0,5.5,736,13345,Washington County
51840000301,0,1,0,1,21.6,1590,7348,Washington County
51840000302,0,0,0,0,12.1,1953,16183,Washington County
53001950100,0,0,0,0,11,825,7530,Washington County
53001950200,1,1,0,1,18.2,824,4532,Washington County
53001950300,1,1,1,1,29,3965,13679,Washington County
53001950400,0,1,0,1,27,1854,6877,Washington County
53001950500,0,1,0,1,28,2267,8108,Washington County
53003960100,0,0,0,0,10.2,866,8460,Washington County
53003960200,0,0,0,0,6.9,1175,16954,Washington County
53003960300,0,1,0,1,20.4,2044,10037,Washington County
53003960400,0,1,0,1,20.9,1069,5123,Washington County
53003960500,0,1,0,1,11.9,1276,10710,Washington County
53003960600,0,0,0,0,12.2,1394,11381,Washington County
53005010100,0,0,0,0,2.8,469,16842,Washington County
53005010201,0,0,0,0,7.5,735,9862,Washington County
53005010202,1,1,1,1,17.5,2155,12329,Washington County
53005010300,0,0,0,0,9,1362,15062,Washington County
53005010400,1,1,1,1,14.9,1544,10361,Washington County
53005010500,1,1,1,1,23.6,1379,5854,Washington County
53005010600,0,1,0,1,11.9,1793,15037,Washington County
53005010701,0,0,0,0,4.5,379,8440,Washington County
53005010703,0,0,0,0,18.7,1141,6096,Washington County
53005010705,0,0,0,0,3.9,481,12268,Washington County
53005010707,0,0,0,0,6.5,374,5785,Washington County
53005010708,0,0,0,0,11,733,6661,Washington County
53005010803,0,0,0,0,1.6,1739,106973,Washington County
53005010805,0,0,0,0,5.1,1239,24177,Washington County
53005010807,0,0,0,0,8.4,334,3972,Washington County
53005010809,0,0,0,0,8.3,2052,24847,Washington County
53005010810,0,0,0,0,5.2,545,10410,Washington County
53005010811,0,0,0,0,5.2,450,8645,Washington County
53005010813,0,0,0,0,3.4,2582,75663,Washington County
53005010814,0,0,0,0,4.5,552,12362,Washington County
53005010901,0,1,0,1,38.4,3193,8318,Washington County
53005010902,0,1,0,1,14.4,2308,16073,Washington County
53005011001,0,1,0,1,22.3,2719,12208,Washington County
53005011002,0,1,0,1,31.4,2635,8385,Washington County
53005011100,0,0,0,0,16.6,2303,13851,Washington County
53005011200,0,1,0,1,40.6,5932,14594,Washington County
53005011300,0,1,0,1,15.5,1898,12223,Washington County
53005011401,0,1,0,1,30.5,1898,6221,Washington County
53005011402,0,0,0,0,9.7,1441,14848,Washington County
53005011501,1,1,1,1,11.3,2512,22133,Washington County
53005011503,0,0,0,0,3.4,1503,44288,Washington County
53005011504,0,0,0,0,13.9,818,5893,Washington County
53005011600,0,0,0,0,3.6,181,5062,Washington County
53005011700,1,1,1,1,10.1,2386,23557,Washington County
53005011800,0,0,0,1,13,2510,19363,Washington County
53005011900,0,0,0,1,14.8,1785,12044,Washington County
53005012000,0,0,0,0,0,0,0,Washington County
53007960100,1,1,0,1,19.8,752,3792,Washington County
53007960200,0,0,0,0,11,1812,16463,Washington County
53007960300,0,0,0,1,8.1,2309,28644,Washington County
53007960400,0,0,0,0,8,959,11952,Washington County
53007960500,0,0,0,0,13.3,3233,24229,Washington County
53007960600,1,1,1,1,10.4,1015,9748,Washington County
53007960700,0,0,0,0,3.4,710,20751,Washington County
53007960801,0,0,0,0,4.3,567,13079,Washington County
53007960802,0,1,0,1,16.6,2505,15129,Washington County
53007961000,0,1,0,1,18,2477,13730,Washington County
53007961100,1,1,1,1,9.5,4226,44400,Washington County
53007961200,0,0,0,0,18.4,1174,6375,Washington County
53007961301,0,0,0,0,3.9,370,9375,Washington County
53007961302,0,0,0,0,10.1,2331,23039,Washington County
53009000200,0,0,0,0,10.5,199,1897,Washington County
53009000300,1,1,1,1,30.3,2453,8106,Washington County
53009000400,0,0,0,0,18.8,644,3423,Washington County
53009000600,0,0,0,0,14.6,1069,7347,Washington County
53009000700,1,1,1,1,28.5,1535,5394,Washington County
53009000800,1,1,1,1,18,1597,8897,Washington County
53009000900,0,1,0,1,13,1197,9215,Washington County
53009001000,0,1,0,1,25.4,1181,4641,Washington County
53009001100,0,1,0,1,23.9,1444,6034,Washington County
53009001200,0,0,0,0,19.4,1304,6714,Washington County
53009001300,0,0,0,0,12.1,1076,8865,Washington County
53009001400,0,0,0,0,9.7,1075,11068,Washington County
53009001500,0,0,0,0,9.6,597,6243,Washington County
53009001600,0,0,0,1,17.6,1218,6910,Washington County
53009001700,0,0,0,0,10.1,1806,17970,Washington County
53009001800,0,0,0,0,9.7,600,6175,Washington County
53009001900,0,0,0,0,7.3,1325,18111,Washington County
53009002000,0,0,0,0,8.1,1633,20115,Washington County
53009002100,0,1,0,1,18.8,1813,9631,Washington County
53009002300,0,0,0,0,16,1199,7501,Washington County
53009940000,0,0,0,1,22.8,817,3591,Washington County
53011040101,0,0,0,0,10,1475,14781,Washington County
53011040102,0,0,0,0,16.7,1207,7246,Washington County
53011040201,0,0,0,0,7.1,869,12249,Washington County
53011040202,0,0,0,0,8.1,766,9404,Washington County
53011040203,0,0,0,0,4.6,1190,26117,Washington County
53011040301,0,0,0,0,9.7,311,3194,Washington County
53011040302,0,0,0,0,2.8,719,25610,Washington County
53011040403,0,0,0,0,6.7,692,10261,Washington County
53011040407,0,0,0,0,10.7,1516,14129,Washington County
53011040408,0,0,0,0,7.9,742,9352,Washington County
53011040409,0,0,0,0,3.3,272,8277,Washington County
53011040411,0,0,0,0,9.1,584,6424,Washington County
53011040412,0,0,0,0,5.6,779,13905,Washington County
53011040413,0,0,0,0,13.9,855,6148,Washington County
53011040414,0,0,0,0,5.4,1376,25527,Washington County
53011040415,0,0,0,0,5.1,1046,20616,Washington County
53011040416,0,0,0,0,3.6,313,8766,Washington County
53011040504,0,0,0,0,6.8,890,13146,Washington County
53011040505,0,0,0,0,3.4,483,14073,Washington County
53011040507,0,1,0,1,9.4,749,7961,Washington County
53011040508,0,0,0,0,4.3,844,19760,Washington County
53011040509,0,0,0,0,15.1,946,6248,Washington County
53011040510,0,0,0,0,3,799,26204,Washington County
53011040511,0,0,0,0,3.5,341,9642,Washington County
53011040603,0,0,0,0,6.6,778,11811,Washington County
53011040604,0,0,0,0,7.8,1166,14865,Washington County
53011040605,0,0,0,0,7.1,1057,14935,Washington County
53011040608,0,0,0,0,2.6,381,14401,Washington County
53011040609,0,0,0,0,1.8,254,14279,Washington County
53011040610,0,0,0,0,1.1,118,10288,Washington County
53011040703,0,0,0,0,10.5,1849,17668,Washington County
53011040706,0,1,0,1,14.6,1622,11076,Washington County
53011040707,0,0,0,0,12.8,782,6107,Washington County
53011040709,0,0,0,0,6.1,1596,25992,Washington County
53011040710,0,0,0,0,5.8,1381,23951,Washington County
53011040711,1,1,1,1,5.3,1368,25824,Washington County
53011040712,0,0,0,0,8.6,1524,17738,Washington County
53011040803,0,0,0,0,7.5,831,11028,Washington County
53011040805,0,0,0,0,8.5,1288,15083,Washington County
53011040806,0,0,0,0,6,867,14386,Washington County
53011040808,1,1,1,1,6.7,406,6024,Washington County
53011040809,0,0,0,0,7.8,1335,17223,Washington County
53011040810,0,0,0,0,5.1,503,9950,Washington County
53011040904,0,0,0,0,13.9,2035,14642,Washington County
53011040905,0,0,0,0,5,499,10055,Washington County
53011040907,0,0,0,0,4.2,298,7022,Washington County
53011040908,0,0,0,0,3.4,1152,33576,Washington County
53011040909,0,0,0,0,6.6,732,11133,Washington County
53011040910,0,0,0,0,6.1,1022,16733,Washington County
53011041003,0,0,0,0,6.9,576,8360,Washington County
53011041005,0,0,0,1,22,1422,6451,Washington County
53011041007,0,1,0,1,11.6,900,7745,Washington County
53011041008,0,0,0,0,2.1,711,33929,Washington County
53011041009,0,0,0,1,11.3,1200,10609,Washington County
53011041010,1,1,1,1,18.8,1729,9197,Washington County
53011041011,0,0,0,0,7.8,825,10561,Washington County
53011041104,1,1,1,1,19.7,1817,9212,Washington County
53011041105,0,0,0,0,7.9,1189,15046,Washington County
53011041107,0,0,0,0,4.6,563,12358,Washington County
53011041108,0,1,0,1,12.1,2553,21013,Washington County
53011041110,0,0,0,0,13,2744,21069,Washington County
53011041111,0,0,0,1,24.5,2366,9643,Washington County
53011041112,0,0,0,0,7.4,1687,22821,Washington County
53011041201,0,1,0,1,15.4,1933,12565,Washington County
53011041203,0,0,0,0,12.4,1684,13530,Washington County
53011041205,0,1,0,1,17.4,1989,11402,Washington County
53011041206,0,1,0,1,10.5,1467,14017,Washington County
53011041309,0,0,0,0,10.1,1180,11687,Washington County
53011041310,0,0,0,0,7.6,1115,14727,Washington County
53011041312,0,1,0,1,12.6,1861,14811,Washington County
53011041313,0,1,0,1,17.8,1126,6311,Washington County
53011041317,0,0,0,1,13.9,1526,10940,Washington County
53011041318,0,1,0,1,12.2,1622,13347,Washington County
53011041319,0,0,0,0,5.1,1040,20321,Washington County
53011041320,0,1,0,1,16.7,2217,13284,Washington County
53011041321,0,0,0,0,1.4,255,18067,Washington County
53011041322,0,1,0,1,14.2,2072,14629,Washington County
53011041323,0,1,0,1,7.5,2023,26862,Washington County
53011041325,0,0,0,0,4.9,489,9916,Washington County
53011041326,0,0,0,0,10.2,698,6814,Washington County
53011041327,0,0,0,0,5.5,1266,23168,Washington County
53011041328,0,0,0,0,7.7,1250,16271,Washington County
53011041329,0,0,0,0,1.3,241,18956,Washington County
53011041330,0,0,0,0,9,1474,16430,Washington County
53011041331,0,0,0,0,9.9,858,8696,Washington County
53011041332,0,0,0,0,12.7,1077,8498,Washington County
53011041333,0,0,0,0,5.6,583,10456,Washington County
53011041400,0,0,0,0,4.9,863,17762,Washington County
53011041500,0,0,0,0,8.6,881,10253,Washington County
53011041600,0,1,0,1,25.1,1870,7459,Washington County
53011041700,0,0,0,1,26.5,1746,6588,Washington County
53011041800,0,1,0,1,14.4,1695,11755,Washington County
53011041900,0,0,0,0,6.9,548,7900,Washington County
53011042000,0,1,0,1,13,511,3923,Washington County
53011042100,0,0,0,0,13.3,734,5505,Washington County
53011042300,0,0,0,1,20.3,1286,6337,Washington County
53011042400,0,1,0,1,27.1,726,2680,Washington County
53011042500,0,0,0,0,15.4,426,2761,Washington County
53011042600,0,1,0,1,10.3,1398,13579,Washington County
53011042700,0,1,0,1,28.3,2637,9320,Washington County
53011042800,0,0,0,0,17.9,1037,5809,Washington County
53011042900,0,0,0,0,10.9,549,5048,Washington County
53011043000,0,0,0,1,11,725,6581,Washington County
53011043100,0,0,0,0,9.4,1077,11437,Washington County
53013960200,0,0,0,0,11.6,1282,11094,Washington County
53015000300,0,0,0,1,45.5,368,809,Washington County
53015000400,0,1,0,1,22.9,1928,8413,Washington County
53015000501,0,1,0,1,11.7,1063,9102,Washington County
53015000502,1,1,1,1,33.1,3425,10340,Washington County
53015000601,0,1,0,1,25.8,1790,6948,Washington County
53015000602,0,0,0,0,8.2,778,9510,Washington County
53015000702,0,1,0,1,16.4,1136,6940,Washington County
53015000703,1,1,1,1,11.3,573,5076,Washington County
53015000704,1,1,1,1,23.7,3328,14053,Washington County
53015000800,0,0,0,0,6.9,1798,26151,Washington County
53015000900,0,0,0,0,14.6,1996,13708,Washington County
53015001000,0,1,0,1,46.7,832,1783,Washington County
53015001100,0,1,0,1,35.6,3863,10845,Washington County
53015001200,0,0,0,0,7.7,1055,13625,Washington County
53015001300,1,1,1,1,18.1,1752,9694,Washington County
53015001501,0,0,0,0,10.5,772,7346,Washington County
53015001502,0,0,0,0,10.6,2166,20376,Washington County
53015001600,0,0,0,0,8.1,1404,17303,Washington County
53015001700,0,0,0,0,4.4,963,21908,Washington County
53015001800,0,0,0,1,8.9,596,6667,Washington County
53015001900,0,0,0,0,10.2,919,9050,Washington County
53015002001,0,0,0,1,7.8,842,10790,Washington County
53015002002,0,0,0,0,9.3,1380,14872,Washington County
53015002100,0,1,0,1,36.1,2381,6588,Washington County
53017950100,1,1,0,1,21.1,3339,15814,Washington County
53017950200,0,0,0,0,10.4,879,8489,Washington County
53017950300,0,0,0,0,9.8,1905,19397,Washington County
53017950400,0,0,0,0,11.1,2107,19014,Washington County
53017950500,0,1,0,1,11.2,1105,9826,Washington County
53017950600,0,0,0,0,6.5,775,11877,Washington County
53017950700,0,1,0,1,19.5,2149,10993,Washington County
53017950800,1,1,1,1,14.2,2317,16319,Washington County
53019940000,1,1,1,1,27.7,852,3076,Washington County
53019970100,1,1,0,1,16,1279,7996,Washington County
53019970200,0,0,0,1,17,1149,6740,Washington County
53021020100,1,1,1,1,12.6,6082,48358,Washington County
53021020200,0,0,0,1,34.9,4182,11971,Washington County
53021020300,0,0,0,1,32,3405,10627,Washington County
53021020400,0,1,0,1,28.9,4771,16505,Washington County
53021020501,0,0,0,0,9.4,713,7556,Washington County
53021020502,0,0,0,0,6.4,1994,31085,Washington County
53021020601,0,0,0,0,8.2,2972,36459,Washington County
53021020603,1,1,1,1,19.4,1189,6133,Washington County
53021020605,0,0,0,0,7.5,2152,28538,Washington County
53021020606,0,0,0,0,12.8,1846,14394,Washington County
53021020700,0,0,0,0,8.7,379,4345,Washington County
53021020800,0,0,0,1,16.5,3747,22750,Washington County
53023970300,0,0,0,1,11.6,679,5861,Washington County
53025010100,1,1,0,1,16,1333,8331,Washington County
53025010200,0,0,0,0,16.3,783,4798,Washington County
53025010300,0,0,0,1,16.2,1629,10050,Washington County
53025010400,0,0,0,0,10.5,3351,32009,Washington County
53025010500,0,0,0,0,11.1,991,8899,Washington County
53025010600,0,0,0,0,16.9,2870,17009,Washington County
53025010700,1,1,0,1,12.1,1362,11299,Washington County
53025010800,1,1,1,1,34.6,3232,9339,Washington County
53025010901,0,0,0,0,16.9,554,3274,Washington County
53025010902,1,1,1,1,13.6,4362,32072,Washington County
53025011000,0,0,0,0,6,3132,51862,Washington County
53025011100,1,1,1,1,15.5,3468,22334,Washington County
53025011200,0,0,0,0,5.8,1046,18076,Washington County
53025011300,0,0,0,1,16.8,1881,11198,Washington County
53025011401,1,1,0,1,7.3,962,13140,Washington County
53025011402,1,1,0,1,20,8584,42885,Washington County
53027000200,0,0,0,1,11.5,2761,24107,Washington County
53027000300,1,1,1,1,11.9,950,7974,Washington County
53027000400,0,0,0,0,12.4,2040,16510,Washington County
53027000500,0,0,0,1,10.6,2414,22869,Washington County
53027000600,0,0,0,1,13.2,1152,8722,Washington County
53027000700,0,0,0,1,13.9,1870,13444,Washington County
53027000800,0,0,0,0,15.9,1070,6725,Washington County
53027000900,1,1,1,1,22,3317,15068,Washington County
53027001000,0,1,0,1,37.9,2324,6136,Washington County
53027001100,0,0,0,0,13.3,1328,9958,Washington County
53027001200,0,1,0,1,13.3,1776,13313,Washington County
53027001300,0,0,0,1,12.5,1431,11431,Washington County
53027001400,1,1,1,1,23,978,4248,Washington County
53027001500,1,1,1,1,17.7,1492,8413,Washington County
53027001600,0,0,0,1,18.9,1718,9080,Washington County
53027940000,1,1,0,1,26,485,1868,Washington County
53029970100,0,0,0,0,4.4,447,10059,Washington County
53029970200,1,1,1,1,38.7,195,504,Washington County
53029970300,0,0,0,0,8.2,1058,12877,Washington County
53029970400,0,0,0,0,12,1720,14282,Washington County
53029970500,0,0,0,0,6.8,942,13948,Washington County
53029970601,0,1,0,1,15,1284,8534,Washington County
53029970602,0,1,0,1,16.2,1204,7443,Washington County
53029970700,0,0,0,1,14.2,727,5108,Washington County
53029970800,0,0,0,0,10.2,750,7354,Washington County
53029970900,1,1,1,1,10.4,2706,26076,Washington County
53029971000,0,0,0,0,7.9,885,11212,Washington County
53029971100,0,0,0,0,6.5,522,8092,Washington County
53029971300,0,0,0,0,10.8,964,8933,Washington County
53029971400,0,0,0,0,6,1072,17985,Washington County
53029971500,0,0,0,0,6.3,480,7595,Washington County
53029971600,0,0,0,0,4.8,555,11591,Washington County
53029971700,0,0,0,0,7.5,780,10422,Washington County
53029971800,0,0,0,0,2.1,324,15724,Washington County
53029971900,0,0,0,0,4.6,697,15014,Washington County
53029972000,0,0,0,0,9.6,1052,10937,Washington County
53029972100,0,0,0,0,4.8,599,12468,Washington County
53031950202,1,1,0,1,12.8,560,4374,Washington County
53031950300,0,0,0,0,10.9,1541,14081,Washington County
53031950400,0,0,0,1,7.8,1447,18551,Washington County
53031950500,0,0,0,1,14.3,1779,12455,Washington County
53031950601,1,1,1,1,16.4,2258,13804,Washington County
53031950602,1,1,1,1,16.2,1076,6646,Washington County
53031950702,1,1,1,1,16.5,646,3917,Washington County
53033000100,0,1,0,1,14.5,2741,18868,Washington County
53033000200,0,1,0,1,11.4,2152,18853,Washington County
53033000300,0,0,0,0,11.1,597,5397,Washington County
53033000401,0,0,0,0,18.1,2212,12248,Washington County
53033000402,0,0,0,0,8,1054,13161,Washington County
53033000500,0,0,0,0,2.9,245,8556,Washington County
53033000600,0,1,0,1,13,2465,18929,Washington County
53033000700,0,0,0,0,12.7,1115,8747,Washington County
53033000800,0,0,0,0,9.8,359,3662,Washington County
53033000900,0,0,0,0,4.5,158,3538,Washington County
53033001000,0,0,0,0,15.1,576,3806,Washington County
53033001100,0,0,0,0,10.2,363,3542,Washington County
53033001200,0,1,0,1,23,2898,12592,Washington County
53033001300,0,0,0,0,9.6,1084,11252,Washington County
53033001400,0,0,0,0,8.9,1043,11673,Washington County
53033001500,0,0,0,0,5.3,211,3977,Washington County
53033001600,0,0,0,0,7.1,578,8171,Washington County
53033001701,0,0,0,0,13.5,1065,7863,Washington County
53033001702,0,0,0,0,10.4,1190,11416,Washington County
53033001800,0,0,0,0,9.4,1206,12838,Washington County
53033001900,0,0,0,0,9.2,884,9592,Washington County
53033002000,0,0,0,0,7.2,622,8648,Washington County
53033002100,0,0,0,0,7.9,608,7731,Washington County
53033002200,0,0,0,0,4.6,611,13183,Washington County
53033002400,0,0,0,0,6.8,386,5717,Washington County
53033002500,0,0,0,0,7.7,657,8516,Washington County
53033002600,0,0,0,0,11.2,942,8397,Washington County
53033002700,0,0,0,0,6.6,755,11503,Washington County
53033002800,0,0,0,0,5.2,493,9411,Washington County
53033002900,0,0,0,0,5.7,448,7831,Washington County
53033003000,0,0,0,0,7.1,1031,14603,Washington County
53033003100,0,0,0,0,3.7,463,12621,Washington County
53033003200,0,0,0,0,7.1,1107,15560,Washington County
53033003300,0,0,0,0,3.9,837,21693,Washington County
53033003400,0,0,0,0,5.2,424,8101,Washington County
53033003500,0,0,0,0,9.3,614,6614,Washington County
53033003600,0,0,0,0,14,1649,11739,Washington County
53033003800,0,0,0,0,5.2,263,5077,Washington County
53033003900,0,0,0,0,6.7,369,5537,Washington County
53033004000,0,0,0,0,13.7,919,6713,Washington County
53033004100,0,0,0,0,6.1,1044,17056,Washington County
53033004200,0,0,0,0,4.9,987,20333,Washington County
53033004301,0,1,0,1,23.4,1292,5532,Washington County
53033004302,0,0,0,1,50.1,2069,4133,Washington County
53033004400,0,0,0,1,33.5,3664,10933,Washington County
53033004500,0,0,0,1,22.4,1100,4910,Washington County
53033004600,0,0,0,0,4.6,395,8518,Washington County
53033004700,0,0,0,0,4.9,1279,25992,Washington County
53033004800,0,0,0,0,3.8,635,16889,Washington County
53033004900,0,0,0,0,6.2,1155,18549,Washington County
53033005000,0,0,0,0,6.1,549,8988,Washington County
53033005100,0,0,0,0,7.8,457,5856,Washington County
53033005200,0,0,0,1,41.4,3291,7952,Washington County
53033005301,0,0,0,1,58.4,4391,7512,Washington County
53033005302,0,0,0,1,68.8,128,186,Washington County
53033005400,0,0,0,0,7.7,1130,14590,Washington County
53033005600,0,0,0,0,2.4,353,14440,Washington County
53033005700,0,0,0,0,4,615,15350,Washington County
53033005801,0,0,0,0,7.9,870,10961,Washington County
53033005802,0,0,0,0,12.1,1009,8336,Washington County
53033005900,0,0,0,0,9.4,1000,10694,Washington County
53033006000,0,0,0,0,8.2,850,10403,Washington County
53033006100,0,0,0,0,5.7,629,10955,Washington County
53033006200,0,0,0,0,4.5,381,8471,Washington County
53033006300,0,0,0,0,4.3,508,11887,Washington County
53033006400,0,0,0,0,3.9,286,7257,Washington County
53033006500,0,0,0,0,1.7,487,28223,Washington County
53033006600,0,0,0,0,6.9,581,8414,Washington County
