CensusTract,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,zip,Shortage_PF
42003460002,1,3422,1370,0,12,0.35,0,0,0,0,0,0,2.9,82857,0,1,0,1,0,0,0,0,856,666,602,3299,48,37,1,3,34,18,130,66,15136,1.469284603
42003462100,1,2627,1191,0,4,0.15,1,1,1,1,1,1,18.5,52750,1,1,1,1,1,0,0,1,1376,622,518,2012,515,12,1,3,84,31,282,399,15136,1.469284603
42003462600,1,3735,1702,0,11,0.29,1,1,1,1,1,1,23.2,40162,1,1,1,1,1,0,0,1,1465,792,545,2945,601,15,1,2,171,55,446,506,15136,1.469284603
42003463900,1,2662,1229,0,14,0.53,0,1,0,1,1,1,16.6,47656,0,1,0,1,0,0,0,1,1105,524,401,2027,532,13,0,1,89,44,343,376,15136,1.469284603
42003464400,1,3442,1523,0,119,3.46,0,1,0,1,1,1,36,28849,0,1,0,1,0,0,0,1,2237,911,476,1869,1347,12,0,9,205,57,680,732,15136,1.469284603
42003562500,1,3032,1178,0,1,0.03,0,1,0,0,0,1,34.4,38986,0,1,0,1,0,0,0,0,1792,868,315,1360,1440,45,0,14,173,52,339,391,15136,1.469284603
42003470300,1,3933,1682,0,286,7.27,0,0,0,0,0,0,6,79777,0,1,0,1,0,0,0,0,763,653,1217,3719,57,115,1,2,39,20,74,136,15243,3.487058824
42003470400,1,3063,1374,0,0,0,0,0,0,0,0,0,2.8,90063,1,1,1,1,1,0,0,0,305,599,690,2979,23,35,3,3,20,26,110,32,15243,3.487058824
42003473100,1,4734,2135,0,4,0.08,0,0,0,0,1,0,5.7,134097,0,1,0,1,0,0,0,1,629,1109,701,4465,59,117,4,3,86,106,183,169,15243,3.487058824
42003473601,1,4049,1667,0,140,3.46,0,0,0,0,1,0,2.7,141548,0,1,0,1,0,0,0,1,322,937,950,3785,43,174,0,0,47,47,271,11,15243,3.487058824
42003473602,1,4600,2069,0,36,0.78,0,0,0,0,1,0,6,103621,1,1,1,1,1,0,0,1,559,961,1204,4232,26,285,2,1,54,60,169,66,15243,3.487058824
42003474101,1,3601,1280,0,0,0,0,0,0,0,0,0,3.4,138462,1,1,1,1,1,0,0,0,386,994,465,3228,43,269,0,3,58,50,10,53,15243,3.487058824
42003472400,1,1828,806,0,0,0,0,0,0,0,0,0,3.4,91111,0,1,0,1,0,0,0,0,188,330,257,1751,24,28,0,2,23,20,20,56,15228,0.501756222
42003473100,1,4734,2135,0,4,0.08,0,0,0,0,1,0,5.7,134097,0,1,0,1,0,0,0,1,629,1109,701,4465,59,117,4,3,86,106,183,169,15228,0.501756222
42003473200,1,3192,1605,0,11,0.34,0,0,0,0,0,0,4.5,122045,0,0,0,0,0,0,0,0,501,590,629,2934,57,145,0,2,54,50,195,46,15228,0.501756222
42003473300,1,5502,2269,0,166,3.02,0,0,0,0,1,0,5.9,126484,0,1,0,1,0,0,0,1,510,1308,1107,5257,50,100,0,5,90,65,335,129,15228,0.501756222
42003473401,1,3713,1583,0,0,0,0,0,0,0,0,0,8.8,115114,0,1,0,1,0,0,0,0,635,951,489,3395,41,176,1,1,99,90,222,115,15228,0.501756222
42003473402,1,3667,1565,0,7,0.19,0,0,0,0,0,0,3.4,150769,0,1,0,1,0,0,0,0,274,893,679,3443,57,118,1,1,47,63,131,32,15228,0.501756222
42003473500,1,3680,1303,0,99,2.69,0,0,0,0,0,0,4.1,149886,0,1,0,1,0,0,0,0,211,1050,496,3503,19,106,0,0,52,99,28,58,15228,0.501756222
42003473601,1,4049,1667,0,140,3.46,0,0,0,0,1,0,2.7,141548,0,1,0,1,0,0,0,1,322,937,950,3785,43,174,0,0,47,47,271,11,15228,0.501756222
42003473602,1,4600,2069,0,36,0.78,0,0,0,0,1,0,6,103621,1,1,1,1,1,0,0,1,559,961,1204,4232,26,285,2,1,54,60,169,66,15228,0.501756222
42003474101,1,3601,1280,0,0,0,0,0,0,0,0,0,3.4,138462,1,1,1,1,1,0,0,0,386,994,465,3228,43,269,0,3,58,50,10,53,15228,0.501756222
42003475101,1,4702,2318,0,138,2.93,0,0,0,0,1,0,9.1,78954,0,1,0,1,0,0,0,1,975,731,1389,4411,91,123,1,3,73,56,321,220,15228,0.501756222
42003476100,1,5034,2475,0,3,0.06,0,0,0,0,1,0,7.3,70844,0,1,0,1,0,0,0,1,1110,838,839,4604,136,189,0,1,104,72,170,317,15228,0.501756222
42003479000,1,1992,849,0,0,0,0,0,0,0,0,0,9.3,79087,0,1,0,1,0,0,0,0,414,378,357,1923,5,33,0,0,31,11,23,55,15228,0.501756222
42003473402,1,3667,1565,0,7,0.19,0,0,0,0,0,0,3.4,150769,0,1,0,1,0,0,0,0,274,893,679,3443,57,118,1,1,47,63,131,32,15102,0.228083812
42003474102,1,3685,1380,0,3,0.08,0,0,0,0,1,0,3.7,145660,1,1,1,1,1,0,0,1,451,1027,683,3468,23,131,1,1,61,59,145,30,15102,0.228083812
42003474203,1,4534,1599,0,5,0.11,0,0,0,0,0,0,1.1,136100,1,1,1,1,1,0,0,0,262,1254,583,4142,25,306,0,2,59,61,7,0,15102,0.228083812
42003475101,1,4702,2318,0,138,2.93,0,0,0,0,1,0,9.1,78954,0,1,0,1,0,0,0,1,975,731,1389,4411,91,123,1,3,73,56,321,220,15102,0.228083812
42003475102,1,1665,676,0,0,0,0,0,0,0,0,0,4.6,95000,0,1,0,1,0,0,0,0,133,331,319,1601,12,23,2,0,27,18,28,11,15102,0.228083812
42003475200,1,4919,1944,0,7,0.14,0,0,0,0,0,0,9.4,99537,1,1,1,1,1,0,0,0,856,1105,976,4808,31,34,0,3,43,29,40,53,15102,0.228083812
42003475301,1,4425,2074,0,2,0.05,0,0,0,0,1,0,3.9,74858,1,1,1,1,1,0,0,1,773,825,1043,4203,125,38,1,3,55,53,148,139,15102,0.228083812
42003475303,1,4064,1587,0,0,0,0,0,0,0,0,0,3.7,94884,1,1,1,1,1,0,0,0,428,850,787,3971,20,30,0,1,42,35,39,63,15102,0.228083812
42003475304,1,5688,2311,0,54,0.95,0,0,0,0,0,0,2.7,109083,1,1,1,1,1,0,0,0,713,1307,662,5397,70,144,0,7,70,83,25,95,15102,0.228083812
42003475401,1,3790,1561,0,16,0.42,0,0,0,0,0,0,3.3,92532,0,1,0,1,0,0,0,0,422,810,850,3682,40,46,0,2,20,19,113,8,15102,0.228083812
42003475402,1,3060,1188,0,0,0,0,0,0,0,0,0,3.8,113472,1,1,1,1,1,0,0,0,231,736,473,2976,22,24,0,0,38,20,21,96,15102,0.228083812
42003490003,1,3519,1449,0,1,0.03,0,0,0,0,0,0,8.5,95147,1,1,1,1,1,0,0,0,705,768,604,3427,45,19,3,2,23,17,59,100,15102,0.228083812
42125746302,1,5439,1655,0,0,0,0,0,0,0,0,0,3.4,153021,1,1,1,1,1,0,0,0,526,1979,324,5178,18,151,0,7,85,104,13,28,15102,0.228083812
42003475304,1,5688,2311,0,54,0.95,0,0,0,0,0,0,2.7,109083,1,1,1,1,1,0,0,0,713,1307,662,5397,70,144,0,7,70,83,25,95,15129,5.219008264
42003475402,1,3060,1188,0,0,0,0,0,0,0,0,0,3.8,113472,1,1,1,1,1,0,0,0,231,736,473,2976,22,24,0,0,38,20,21,96,15129,5.219008264
42003490002,1,4802,2111,0,20,0.42,0,0,0,0,1,0,6.6,74413,1,1,1,1,1,0,0,1,860,959,738,4430,223,50,0,4,95,49,110,248,15129,5.219008264
42003490003,1,3519,1449,0,1,0.03,0,0,0,0,0,0,8.5,95147,1,1,1,1,1,0,0,0,705,768,604,3427,45,19,3,2,23,17,59,100,15129,5.219008264
42003490004,1,5095,1848,0,88,1.73,0,0,0,0,0,0,3.1,107375,1,1,1,1,1,0,0,0,472,1273,527,4881,111,37,3,1,62,46,89,103,15129,5.219008264
42125771200,1,3470,1617,0,0,0,0,0,0,0,0,0,9.6,75223,1,1,1,1,1,0,0,0,808,599,778,3380,37,14,0,4,35,36,96,222,15129,5.219008264
42003484500,1,5745,2659,0,0,0,0,0,0,0,1,0,11.8,74415,1,1,1,1,1,0,0,1,1263,1006,1161,5576,81,19,1,0,68,74,249,127,15122,7.446577629
42003487000,1,1792,892,0,0,0,0,0,0,0,1,0,14.4,64375,1,1,1,1,1,0,0,1,694,272,363,1691,53,5,0,13,30,19,157,132,15122,7.446577629
42003488100,1,2311,964,0,0,0,0,0,0,0,0,0,12.7,70288,1,1,1,1,1,0,0,0,520,470,479,1841,396,5,0,1,68,21,40,119,15122,7.446577629
42003488200,1,3591,1457,0,84,2.34,0,0,0,0,1,0,19.8,62669,1,1,1,1,1,0,0,1,1050,864,632,2589,899,6,0,3,94,41,229,317,15122,7.446577629
42003488300,1,2173,932,0,3,0.14,0,0,0,0,0,0,8.5,89250,0,1,0,1,0,0,0,0,423,397,462,2080,61,6,0,0,26,33,17,54,15122,7.446577629
42003488400,1,4453,2058,0,0,0,0,1,0,0,0,1,10.7,57583,0,1,0,1,0,0,0,0,1893,907,864,3942,390,18,0,6,97,42,65,231,15122,7.446577629
42003488500,1,2843,1271,0,0,0,0,0,0,0,0,0,9.3,76250,0,1,0,1,0,0,0,0,838,535,516,2683,97,19,0,0,44,29,96,203,15122,7.446577629
42003488600,1,4942,2123,0,1,0.02,0,0,0,0,1,0,15.7,76295,1,1,1,1,1,0,0,1,1269,924,1008,4445,387,24,0,4,82,85,147,261,15122,7.446577629
42003489001,1,4542,2035,0,108,2.38,0,0,0,0,0,0,6.5,86563,0,0,0,0,0,0,0,0,708,812,1228,4323,107,57,2,1,52,40,176,74,15122,7.446577629
42003491200,1,2042,941,0,32,1.57,0,0,0,0,0,0,2.7,90536,1,1,1,1,1,0,0,0,263,310,442,1956,46,22,0,0,18,10,69,35,15122,7.446577629
42003486700,1,2360,1159,0,33,1.4,0,1,0,1,1,1,52.9,,0,1,0,1,0,0,0,1,1513,608,374,995,1246,6,0,4,109,57,598,557,15110,0.053175701
42003486800,1,1827,752,0,10,0.55,0,1,0,0,0,1,28,36920,0,1,0,1,0,0,0,0,917,513,274,679,1048,12,0,2,86,35,120,183,15110,0.053175701
42003486900,1,1378,582,0,0,0,0,1,0,1,1,1,32.2,31288,0,1,0,1,0,0,0,1,980,392,237,530,783,2,0,5,58,34,149,260,15110,0.053175701
42003488400,1,4453,2058,0,0,0,0,1,0,0,0,1,10.7,57583,0,1,0,1,0,0,0,0,1893,907,864,3942,390,18,0,6,97,42,65,231,15110,0.053175701
42003487000,1,1792,892,0,0,0,0,0,0,0,1,0,14.4,64375,1,1,1,1,1,0,0,1,694,272,363,1691,53,5,0,13,30,19,157,132,15034,1.963093146
42003488300,1,2173,932,0,3,0.14,0,0,0,0,0,0,8.5,89250,0,1,0,1,0,0,0,0,423,397,462,2080,61,6,0,0,26,33,17,54,15034,1.963093146
42003488600,1,4942,2123,0,1,0.02,0,0,0,0,1,0,15.7,76295,1,1,1,1,1,0,0,1,1269,924,1008,4445,387,24,0,4,82,85,147,261,15025,0.305158147
42003489001,1,4542,2035,0,108,2.38,0,0,0,0,0,0,6.5,86563,0,0,0,0,0,0,0,0,708,812,1228,4323,107,57,2,1,52,40,176,74,15025,0.305158147
42003489002,1,3726,1525,0,0,0,0,0,0,0,0,0,4.6,101944,0,1,0,1,0,0,0,0,485,789,633,3514,119,51,0,2,40,46,39,83,15025,0.305158147
42003490004,1,5095,1848,0,88,1.73,0,0,0,0,0,0,3.1,107375,1,1,1,1,1,0,0,0,472,1273,527,4881,111,37,3,1,62,46,89,103,15025,0.305158147
42003491101,1,5892,2290,0,80,1.36,0,0,0,0,0,0,2.8,125857,1,1,1,1,1,0,0,0,589,1320,869,5620,106,109,2,3,52,72,50,31,15025,0.305158147
42003491200,1,2042,941,0,32,1.57,0,0,0,0,0,0,2.7,90536,1,1,1,1,1,0,0,0,263,310,442,1956,46,22,0,0,18,10,69,35,15025,0.305158147
42003492700,1,1882,899,0,3,0.16,1,1,1,1,1,1,32.1,62969,1,1,1,1,1,0,0,1,946,321,340,1535,272,5,0,4,66,21,123,292,15025,0.305158147
42003492800,1,2769,1230,0,28,1.01,1,1,1,1,1,1,30.4,41530,1,1,1,1,1,0,0,1,1282,635,524,919,1757,9,0,2,82,50,307,357,15025,0.305158147
42003492900,1,2145,998,0,0,0,1,1,1,1,1,1,24.5,36755,1,1,1,1,1,0,0,1,1183,450,365,1519,528,6,0,0,92,37,162,269,15025,0.305158147
42003564500,1,3203,1264,0,2,0.06,0,0,0,0,0,0,9,71094,1,1,1,1,1,0,0,0,695,702,535,3109,54,12,0,8,20,14,53,97,15025,0.305158147
42003494000,1,1493,626,0,0,0,1,1,1,0,0,1,16.2,56786,1,1,1,1,1,0,0,0,648,347,226,1374,73,3,0,5,38,19,95,134,15037,0.101089918
42003495000,0,3376,1403,0,3,0.09,0,0,0,0,0,0,5.9,75724,0,0,0,0,0,0,0,0,677,643,723,3291,46,5,1,3,30,19,60,134,15037,0.101089918
42003496101,1,2957,1188,0,28,0.95,0,0,0,0,0,0,3.4,95250,1,1,1,1,1,0,0,0,425,575,549,2901,25,2,0,4,25,15,37,21,15037,0.101089918
42003496102,0,4502,1875,0,0,0,0,0,0,0,0,0,8.2,71651,0,0,0,0,0,0,0,0,746,864,977,4337,113,11,1,1,39,27,50,78,15037,0.101089918
42003496200,0,5812,2515,0,0,0,0,0,0,0,1,0,10.8,64192,0,0,0,0,0,0,0,1,1042,1086,1161,5649,65,24,1,7,66,41,186,270,15037,0.101089918
42003497000,0,1072,437,0,0,0,0,0,0,0,0,0,5.7,75536,0,0,0,0,0,0,0,0,172,201,213,1054,7,4,0,1,6,2,13,15,15037,0.101089918
42003495000,0,3376,1403,0,3,0.09,0,0,0,0,0,0,5.9,75724,0,0,0,0,0,0,0,0,677,643,723,3291,46,5,1,3,30,19,60,134,15063,26.45959596
42125772700,1,2184,980,0,4,0.18,1,1,1,0,0,1,13.1,52381,1,1,1,1,1,0,0,0,908,427,424,2125,18,14,0,2,25,11,117,164,15063,26.45959596
42125773100,1,2859,1314,0,0,0,0,1,0,1,1,1,10,57875,0,1,0,1,0,0,0,1,1064,567,554,2706,64,19,0,5,65,34,172,212,15063,26.45959596
42125773200,1,1441,652,0,3,0.21,0,0,0,0,0,1,12.2,56250,0,0,0,0,0,0,0,0,492,287,306,1362,48,2,0,7,22,15,62,111,15063,26.45959596
42125774700,1,5640,2384,0,106,1.88,0,0,0,0,1,0,5.2,88542,1,1,1,1,1,0,0,1,1248,958,1403,5509,64,14,0,2,51,69,162,114,15063,26.45959596
42125781700,0,4321,1800,0,0,0,0,0,0,0,0,0,5.9,73958,0,0,0,0,0,0,0,0,850,819,841,4195,69,5,0,0,52,33,50,92,15063,26.45959596
42003497000,0,1072,437,0,0,0,0,0,0,0,0,0,5.7,75536,0,0,0,0,0,0,0,0,172,201,213,1054,7,4,0,1,6,2,13,15,15133,0.117942584
42003498000,1,2551,1094,0,28,1.1,1,1,1,0,0,1,8.2,59896,1,1,1,1,1,0,0,0,709,479,471,2487,36,6,0,3,19,11,55,114,15133,0.117942584
42003500300,1,3798,1694,0,0,0,0,0,0,0,1,0,9.5,76411,1,1,1,1,1,0,0,1,1091,718,778,3677,53,8,2,11,47,25,256,230,15133,0.117942584
42003499300,1,1574,697,0,0,0,1,1,1,0,0,1,16,60924,1,1,1,1,1,0,0,0,508,272,333,1527,15,4,0,1,27,13,41,122,15045,0.131129733
42003499400,1,2909,1267,0,31,1.07,1,1,1,1,1,1,24.4,41250,1,1,1,1,1,0,0,1,1182,613,520,2785,61,7,2,9,45,44,202,318,15045,0.131129733
42003500300,1,3798,1694,0,0,0,0,0,0,0,1,0,9.5,76411,1,1,1,1,1,0,0,1,1091,718,778,3677,53,8,2,11,47,25,256,230,15132,0.244037595
42003501000,1,1515,769,0,0,0,0,0,0,0,0,1,12.7,50550,0,0,0,0,0,0,0,0,663,243,367,1375,94,11,0,2,33,15,129,189,15132,0.244037595
42003503002,1,5989,2728,0,199,3.32,0,0,0,0,1,0,9.7,63932,1,1,1,1,1,0,0,1,1248,899,1489,5572,240,62,5,8,102,62,151,266,15132,0.244037595
42003504100,1,5243,2435,0,33,0.63,0,1,0,1,1,1,12.4,56417,0,1,0,1,0,0,0,1,1697,1118,990,3896,1149,38,0,6,154,41,465,405,15132,0.244037595
42003550900,1,2015,741,0,232,11.51,0,1,0,0,0,1,34.8,47431,0,1,0,1,0,0,0,0,987,529,282,900,958,12,0,10,135,45,324,333,15132,0.244037595
42003551200,1,3370,1507,0,130,3.86,0,1,0,1,1,1,37.9,39327,0,1,0,1,0,0,0,1,1880,867,567,1966,1205,3,2,9,185,98,523,590,15132,0.244037595
42003551300,1,2385,1101,0,1,0.04,0,0,0,0,0,0,12.9,65417,0,1,0,1,0,0,0,0,711,391,548,2236,107,10,1,2,29,26,126,254,15132,0.244037595
42003551900,1,1464,831,0,70,4.78,0,1,0,0,0,1,61.2,14201,0,1,0,1,0,0,0,0,1233,274,261,882,484,3,0,14,81,37,590,524,15132,0.244037595
42003552000,1,2746,1052,0,0,0,0,1,0,0,0,1,27.8,48451,0,1,0,1,0,0,0,0,1354,785,350,1552,994,5,1,10,184,90,211,271,15132,0.244037595
42003552100,1,1450,452,0,526,36.28,0,1,0,1,1,1,56.7,16034,0,1,0,1,0,0,0,1,976,284,547,570,793,4,1,3,79,21,387,391,15132,0.244037595
42003552200,1,1100,483,0,0,0,0,1,0,0,0,1,31.9,23083,0,1,0,1,0,0,0,0,578,224,159,945,94,2,2,2,55,20,98,230,15132,0.244037595
42003552300,1,2184,847,0,0,0,0,1,0,1,1,1,39.9,31901,0,1,0,1,0,0,0,1,1249,648,288,700,1325,2,0,8,149,47,193,339,15132,0.244037595
42003552400,1,3017,1339,0,2,0.07,0,1,0,1,1,1,20.7,58008,0,1,0,1,0,0,0,1,1417,631,599,2545,341,11,1,2,117,67,270,296,15132,0.244037595
42003564200,1,2224,1036,0,0,0,0,0,0,0,0,0,5.1,80881,1,1,1,1,1,0,0,0,367,336,462,2137,45,12,1,1,28,12,22,21,15132,0.244037595
42003564400,1,5620,2634,0,0,0,1,1,1,1,1,1,9,57560,1,1,1,1,1,0,0,1,1504,961,1028,5162,300,41,2,7,108,57,224,304,15132,0.244037595
42003503002,1,5989,2728,0,199,3.32,0,0,0,0,1,0,9.7,63932,1,1,1,1,1,0,0,1,1248,899,1489,5572,240,62,5,8,102,62,151,266,15131,0.394418733
42003551200,1,3370,1507,0,130,3.86,0,1,0,1,1,1,37.9,39327,0,1,0,1,0,0,0,1,1880,867,567,1966,1205,3,2,9,185,98,523,590,15131,0.394418733
42003551300,1,2385,1101,0,1,0.04,0,0,0,0,0,0,12.9,65417,0,1,0,1,0,0,0,0,711,391,548,2236,107,10,1,2,29,26,126,254,15131,0.394418733
42003564200,1,2224,1036,0,0,0,0,0,0,0,0,0,5.1,80881,1,1,1,1,1,0,0,0,367,336,462,2137,45,12,1,1,28,12,22,21,15131,0.394418733
42003564400,1,5620,2634,0,0,0,1,1,1,1,1,1,9,57560,1,1,1,1,1,0,0,1,1504,961,1028,5162,300,41,2,7,108,57,224,304,15131,0.394418733
42003504100,1,5243,2435,0,33,0.63,0,1,0,1,1,1,12.4,56417,0,1,0,1,0,0,0,1,1697,1118,990,3896,1149,38,0,6,154,41,465,405,15137,0.596590212
42003508000,1,2190,1018,0,16,0.73,0,1,0,1,1,1,35.5,32083,0,1,0,1,0,0,0,1,1296,558,343,1647,395,7,0,12,129,51,297,396,15137,0.596590212
42003564200,1,2224,1036,0,0,0,0,0,0,0,0,0,5.1,80881,1,1,1,1,1,0,0,0,367,336,462,2137,45,12,1,1,28,12,22,21,15137,0.596590212
42003564400,1,5620,2634,0,0,0,1,1,1,1,1,1,9,57560,1,1,1,1,1,0,0,1,1504,961,1028,5162,300,41,2,7,108,57,224,304,15137,0.596590212
42003507000,1,2126,1005,0,0,0,0,1,0,1,1,1,10.4,58939,0,1,0,1,0,0,0,1,592,415,371,1895,149,6,0,1,75,39,126,165,15035,0.299685445
42003564400,1,5620,2634,0,0,0,1,1,1,1,1,1,9,57560,1,1,1,1,1,0,0,1,1504,961,1028,5162,300,41,2,7,108,57,224,304,15035,0.299685445
42003508000,1,2190,1018,0,16,0.73,0,1,0,1,1,1,35.5,32083,0,1,0,1,0,0,0,1,1296,558,343,1647,395,7,0,12,129,51,297,396,15148,3.229246488
42003521200,1,4090,2053,0,4,0.1,1,1,1,0,0,1,7.7,60000,1,1,1,1,1,0,0,0,1244,718,727,3176,505,258,1,8,142,88,170,136,15148,3.229246488
42003521302,1,4378,2095,0,153,3.49,0,0,0,0,0,0,6.6,70064,1,1,1,1,1,0,0,0,1013,723,894,3329,526,370,5,4,144,78,166,217,15148,3.229246488
42003564400,1,5620,2634,0,0,0,1,1,1,1,1,1,9,57560,1,1,1,1,1,0,0,1,1504,961,1028,5162,300,41,2,7,108,57,224,304,15148,3.229246488
42003509400,1,5349,2468,0,112,2.09,1,1,1,1,1,1,28.8,35446,1,1,1,1,1,0,0,1,2659,1140,1029,4194,927,34,0,18,176,71,457,770,15145,0.827627199
42003510000,1,1822,822,0,9,0.49,1,1,1,1,1,1,28,26429,1,1,1,1,1,0,0,1,1198,516,241,890,828,4,0,1,99,46,274,419,15145,0.827627199
42003519000,1,3011,1363,0,0,0,0,0,0,0,0,0,3.1,105313,1,1,1,1,1,0,0,0,345,440,774,2465,417,80,0,0,49,54,13,10,15145,0.827627199
42003520001,1,3229,1578,0,0,0,0,0,0,0,0,0,5.2,79924,0,1,0,1,0,0,0,0,699,434,878,2682,387,106,1,6,47,38,81,84,15145,0.827627199
42003520002,1,3128,1570,0,0,0,0,0,0,0,0,0,4.7,67125,0,1,0,1,0,0,0,0,817,535,590,2638,365,26,0,10,89,42,49,107,15145,0.827627199
42003521200,1,4090,2053,0,4,0.1,1,1,1,0,0,1,7.7,60000,1,1,1,1,1,0,0,0,1244,718,727,3176,505,258,1,8,142,88,170,136,15145,0.827627199
42003510000,1,1822,822,0,9,0.49,1,1,1,1,1,1,28,26429,1,1,1,1,1,0,0,1,1198,516,241,890,828,4,0,1,99,46,274,419,15104,0.378404114
42003512000,1,2317,1066,0,0,0,1,1,1,0,0,1,21.2,51210,1,1,1,1,1,0,0,0,1132,445,422,1704,541,5,0,1,66,22,115,270,15104,0.378404114
42003512800,1,1380,635,0,0,0,0,1,0,1,1,1,50.8,19923,0,1,0,1,0,0,0,1,880,341,196,487,828,5,0,1,59,26,271,233,15104,0.378404114
42003512900,1,1160,489,0,0,0,0,1,0,0,0,1,24.6,36406,0,1,0,1,0,0,0,0,571,318,165,295,811,1,1,3,49,14,191,202,15104,0.378404114
42003513800,1,2159,823,0,181,8.38,0,1,0,1,1,1,35.7,28636,0,1,0,1,0,0,0,1,980,605,303,495,1570,3,4,16,71,40,225,241,15104,0.378404114
42003514000,1,2122,910,0,7,0.33,1,1,1,1,1,1,28.5,37679,1,1,1,1,1,0,0,1,1150,693,244,383,1643,3,0,7,86,22,306,411,15104,0.378404114
42003515100,1,2722,1261,0,0,0,0,1,0,1,1,1,21.2,50142,0,1,0,1,0,0,0,1,1302,627,308,1171,1427,8,0,7,109,38,387,492,15104,0.378404114
42003517000,1,1880,1016,0,2,0.11,0,1,0,0,0,1,23.2,59306,0,1,0,1,0,0,0,0,735,313,463,1295,525,6,0,5,49,26,315,372,15104,0.378404114
42003521100,1,4603,1789,0,12,0.26,0,0,0,0,0,0,7.9,85846,1,1,1,1,1,0,0,0,876,1016,826,3267,1018,164,2,6,146,72,9,114,15239,0.197093605
42003521500,1,4341,1893,0,11,0.25,0,0,0,0,1,0,5.8,80719,1,1,1,1,1,0,0,1,801,813,995,3883,201,166,1,7,83,37,153,84,15239,0.197093605
42003523702,1,5180,2430,0,0,0,0,0,0,0,1,0,10.9,67694,0,1,0,1,0,0,0,1,1316,944,1010,3785,1169,54,0,12,160,72,266,583,15239,0.197093605
42003526101,1,6902,2784,0,58,0.84,0,0,0,0,1,0,4.4,115285,1,1,1,1,1,0,0,1,863,1620,1108,6556,210,54,0,5,77,60,127,125,15239,0.197093605
42003526102,0,2120,825,0,60,2.83,0,0,0,0,0,0,3.7,87868,0,0,0,0,0,0,0,0,362,438,437,2098,6,2,0,0,14,24,44,61,15239,0.197093605
42003526201,1,3690,1456,0,0,0,0,0,0,0,0,0,2,88189,1,1,1,1,1,0,0,0,280,784,638,3549,96,8,0,2,35,25,72,59,15239,0.197093605
42003526202,1,5060,1996,0,14,0.28,0,0,0,0,0,0,7,75766,1,1,1,1,1,0,0,0,865,1231,761,4511,336,132,2,3,76,50,65,180,15239,0.197093605
42003526301,1,4105,1614,0,0,0,0,0,0,0,0,0,3.8,88160,1,1,1,1,1,0,0,0,646,847,845,3946,82,25,0,8,44,30,21,33,15239,0.197093605
42003526302,1,5249,2211,0,0,0,0,0,0,0,0,0,4.4,80658,0,1,0,1,0,0,0,0,691,1100,768,4820,236,88,0,4,101,55,51,72,15239,0.197093605
42003521301,1,4226,2053,0,175,4.14,1,1,1,1,1,1,23.5,68368,1,1,1,1,1,0,0,1,1445,756,1111,3144,634,293,0,13,142,68,423,307,15140,0.139477873
42003521302,1,4378,2095,0,153,3.49,0,0,0,0,0,0,6.6,70064,1,1,1,1,1,0,0,0,1013,723,894,3329,526,370,5,4,144,78,166,217,15140,0.139477873
42003522000,1,3294,1555,0,0,0,1,1,1,1,1,1,21.1,39102,1,1,1,1,1,0,0,1,1923,724,538,2845,330,9,0,4,106,65,273,565,15140,0.139477873
42003523100,1,4194,1723,0,0,0,1,1,1,1,1,1,20.3,56000,1,1,1,1,1,0,0,1,1243,942,788,418,3596,1,0,15,164,48,131,352,15147,0.119831944
42003523200,1,3922,1674,0,12,0.31,0,1,0,0,0,1,14.4,56278,0,1,0,1,0,0,0,0,1616,899,513,1485,2255,14,0,10,158,58,216,403,15147,0.119831944
42003523300,1,4194,1791,0,172,4.1,0,0,0,0,1,0,4.8,68214,0,1,0,1,0,0,0,1,1008,835,936,2649,1358,49,0,15,123,67,200,184,15147,0.119831944
42003523501,1,4658,1973,0,1,0.02,0,0,0,0,0,0,3.4,63675,1,1,1,1,1,0,0,0,939,976,836,2315,2099,47,1,10,186,58,47,122,15147,0.119831944
42003523701,1,4179,1812,0,0,0,0,0,0,0,0,0,9.7,71449,1,1,1,1,1,0,0,0,1256,772,708,3563,528,11,0,6,71,35,92,178,15147,0.119831944
42003523702,1,5180,2430,0,0,0,0,0,0,0,1,0,10.9,67694,0,1,0,1,0,0,0,1,1316,944,1010,3785,1169,54,0,12,160,72,266,583,15147,0.119831944
42003523800,1,4651,2171,0,3,0.06,0,0,0,0,1,0,4.7,75083,1,1,1,1,1,0,0,1,892,810,1064,4109,432,24,0,3,83,57,233,194,15147,0.119831944
42003524000,1,2474,1124,0,1,0.04,0,1,0,0,0,1,20.5,58583,0,1,0,1,0,0,0,0,970,525,386,2224,193,4,0,2,51,54,231,258,15147,0.119831944
42003525300,1,2242,909,0,124,5.53,0,0,0,0,0,0,4.9,100208,1,1,1,1,1,0,0,0,279,463,480,2186,16,19,0,0,21,45,60,65,15147,0.119831944
42003526101,1,6902,2784,0,58,0.84,0,0,0,0,1,0,4.4,115285,1,1,1,1,1,0,0,1,863,1620,1108,6556,210,54,0,5,77,60,127,125,15147,0.119831944
