,CensusTract,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,zip,Shortage_PF
58,42003060500,1,1274,697,0,0,0.0,0,0,0,0,0,0,9.6,95609.0,0,0,0,0,0,0,0,0,,6.0,,,2.0,,6.0,0.49,2.0,0.16,1.0,0.07,1.0,0.06,5.0,0.42,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,155,204,1056,155,16,0,2,45,28,145,98,15213,0.952850673
59,42003070900,1,4934,2719,0,546,11.07,0,0,0,0,0,1,32.5,156964.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890,310,600,2965,353,1460,4,5,147,176,957,34,15213,0.952850673
60,42003080400,1,1369,755,0,0,0.0,0,0,0,0,0,1,33.4,46786.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,90,125,1033,98,199,0,2,37,40,282,72,15213,0.952850673
61,42003140100,1,5476,1029,0,2923,53.38,0,0,0,0,0,0,12.3,187250.0,0,1,0,1,0,0,0,0,,2443.0,,,450.0,,2443.0,44.61,450.0,8.22,210.0,3.84,210.0,3.83,1527.0,27.89,116.0,2.12,619.0,11.31,0.0,0.0,10.0,0.18,170.0,3.1,148.0,2.7,44.0,4.32,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,505,500,3668,192,1233,0,15,368,304,107,0,15213,0.952850673
62,42003562000,1,3247,2020,0,82,2.53,0,0,0,0,0,1,45.9,67500.0,0,0,0,0,0,0,0,0,,59.0,,,30.0,,59.0,1.81,30.0,0.92,11.0,0.33,12.0,0.38,45.0,1.39,3.0,0.09,6.0,0.19,0.0,0.0,0.0,0.0,4.0,0.14,3.0,0.08,13.0,0.64,2.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,123,514,2176,407,526,7,6,125,109,826,213,15213,0.952850673
63,42003980500,1,27,14,0,0,0.0,0,1,0,0,0,1,55.6,,0,1,0,1,0,0,0,0,7.0,25.0,7.0,7.0,25.0,7.0,25.0,92.59,25.0,92.59,3.0,11.11,4.0,14.81,25.0,92.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.7,7.0,24.7,1.0,2.96,1.0,3.95,7.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,6,27,0,0,0,0,0,0,0,0,15213,0.952850673
64,42003982200,1,4816,165,1,4475,92.92,0,1,0,0,0,1,37.0,,0,1,0,1,0,0,0,0,,4101.0,,,1519.0,,4101.0,85.15,1519.0,31.54,5.0,0.1,0.0,0.0,3415.0,70.91,286.0,5.94,281.0,5.83,0.0,0.0,5.0,0.09,114.0,2.36,74.0,1.54,2.0,1.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,1,4004,364,315,0,5,128,80,3,0,15213,0.952850673
65,42003060300,1,2341,1180,0,22,0.94,0,0,0,0,0,0,14.6,81622.0,0,0,0,0,0,0,0,0,,391.0,,,86.0,,391.0,16.68,86.0,3.67,60.0,2.55,42.0,1.78,308.0,13.16,62.0,2.67,6.0,0.26,1.0,0.04,0.0,0.0,13.0,0.55,3.0,0.15,42.0,3.6,32.0,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,350,305,1649,546,59,1,3,83,30,301,204,15224,0.293033786
66,42003070900,1,4934,2719,0,546,11.07,0,0,0,0,0,1,32.5,156964.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890,310,600,2965,353,1460,4,5,147,176,957,34,15224,0.293033786
67,42003080200,1,1679,896,0,0,0.0,0,0,0,0,0,1,21.3,45875.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715,158,281,1514,84,41,1,2,37,32,313,140,15224,0.293033786
68,42003080400,1,1369,755,0,0,0.0,0,0,0,0,0,1,33.4,46786.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,90,125,1033,98,199,0,2,37,40,282,72,15224,0.293033786
69,42003080600,1,1998,1112,0,6,0.3,0,0,0,0,0,0,10.7,126488.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,211,172,1643,172,128,0,3,52,54,154,30,15224,0.293033786
70,42003080900,1,1767,963,0,68,3.85,0,0,0,0,0,0,8.8,83882.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,154,213,1352,246,92,1,4,72,48,209,64,15224,0.293033786
71,42003090200,1,2635,1369,0,87,3.3,0,0,0,0,0,0,8.8,77833.0,0,1,0,1,0,0,0,0,,919.0,,,216.0,,919.0,34.87,216.0,8.2,106.0,4.03,172.0,6.54,792.0,30.04,75.0,2.83,25.0,0.95,0.0,0.0,2.0,0.08,26.0,0.98,22.0,0.85,62.0,4.55,45.0,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,294,663,2317,196,61,0,2,59,52,364,133,15224,0.293033786
72,42003090300,1,1629,846,0,0,0.0,0,0,0,0,0,1,12.2,58934.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,193,251,1344,139,82,1,0,63,45,230,98,15224,0.293033786
73,42003100500,1,2079,915,0,48,2.31,0,0,0,0,1,0,12.5,78500.0,0,1,0,1,0,0,0,1,,1696.0,,,415.0,,1696.0,81.56,415.0,19.96,336.0,16.17,361.0,17.38,497.0,23.93,1135.0,54.57,12.0,0.57,0.0,0.0,1.0,0.05,51.0,2.44,10.0,0.48,163.0,17.83,111.0,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,437,402,600,1397,13,0,1,68,17,201,133,15224,0.293033786
74,42003101600,1,857,310,0,0,0.0,0,1,0,0,0,1,43.3,26667.0,0,1,0,1,0,0,0,0,,336.0,,,219.0,,336.0,39.17,219.0,25.55,169.0,19.75,13.0,1.58,11.0,1.31,316.0,36.92,1.0,0.12,0.0,0.0,0.0,0.0,7.0,0.83,3.0,0.36,25.0,7.98,55.0,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,316,82,51,789,2,0,0,15,4,100,224,15224,0.293033786
75,42003101700,1,1465,620,0,0,0.0,0,0,0,0,0,1,24.3,41420.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,363,197,278,1067,66,1,4,49,21,146,145,15224,0.293033786
76,42003981000,1,4,2,0,0,0.0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,,3.0,,,0.0,,3.0,76.81,0.0,0.0,0.0,0.0,2.0,38.41,3.0,76.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,0,0,0,0,0,0,0,0,15224,0.293033786
77,42003060500,1,1274,697,0,0,0.0,0,0,0,0,0,0,9.6,95609.0,0,0,0,0,0,0,0,0,,6.0,,,2.0,,6.0,0.49,2.0,0.16,1.0,0.07,1.0,0.06,5.0,0.42,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,155,204,1056,155,16,0,2,45,28,145,98,15215,2.717171717
78,42003421100,1,4103,1733,0,5,0.12,0,0,0,0,1,0,4.6,115978.0,1,1,1,1,1,0,0,1,2018.0,3684.0,2018.0,308.0,699.0,308.0,3684.0,89.78,699.0,17.03,853.0,20.79,819.0,19.97,3418.0,83.29,13.0,0.32,202.0,4.91,0.0,0.0,4.0,0.1,47.0,1.16,51.0,1.24,103.0,5.96,50.0,2.88,2018.0,49.2,308.0,7.52,530.0,12.91,329.0,8.02,1862.0,45.38,6.0,0.15,121.0,2.94,0.0,0.0,1.0,0.03,28.0,0.69,32.0,0.78,41.0,2.39,24.0,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,913,990,3791,16,235,0,4,57,53,146,64,15215,2.717171717
79,42003421200,1,4304,1695,0,0,0.0,0,0,0,0,0,0,5.9,112955.0,1,1,1,1,1,0,0,0,3402.0,4278.0,3402.0,501.0,582.0,501.0,4278.0,99.39,582.0,13.52,981.0,22.79,731.0,16.98,4013.0,93.25,36.0,0.84,183.0,4.25,0.0,0.0,2.0,0.05,43.0,1.0,72.0,1.67,65.0,3.84,84.0,4.98,3402.0,79.04,501.0,11.63,790.0,18.35,583.0,13.54,3167.0,73.59,33.0,0.78,159.0,3.69,0.0,0.0,1.0,0.03,41.0,0.96,61.0,1.43,59.0,3.5,66.0,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,985,734,4039,37,183,0,2,43,72,69,87,15215,2.717171717
80,42003422000,1,5388,2063,0,0,0.0,0,0,0,0,0,0,0.6,179390.0,1,1,1,1,1,0,0,0,4330.0,5221.0,4330.0,194.0,276.0,194.0,5221.0,96.89,276.0,5.11,1466.0,27.21,867.0,16.1,4790.0,88.9,43.0,0.8,304.0,5.64,3.0,0.06,6.0,0.11,75.0,1.39,72.0,1.33,23.0,1.13,24.0,1.18,4330.0,80.36,194.0,3.6,1237.0,22.96,706.0,13.11,3931.0,72.95,37.0,0.7,282.0,5.22,3.0,0.06,6.0,0.11,71.0,1.32,53.0,0.99,23.0,1.11,19.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,1481,941,4950,46,307,3,6,76,75,23,23,15215,2.717171717
81,42003423000,1,2801,1376,0,0,0.0,0,0,0,0,0,0,4.3,117784.0,0,1,0,1,0,0,0,0,33.0,852.0,33.0,7.0,178.0,7.0,852.0,30.43,178.0,6.36,172.0,6.13,107.0,3.82,716.0,25.57,12.0,0.45,106.0,3.78,0.0,0.0,0.0,0.0,18.0,0.63,21.0,0.76,12.0,0.91,7.0,0.54,33.0,1.16,7.0,0.24,7.0,0.23,3.0,0.12,27.0,0.95,0.0,0.01,4.0,0.16,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.03,0.0,0.03,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,582,402,2568,40,151,0,1,41,52,65,22,15215,2.717171717
82,42003424000,1,3446,1641,0,10,0.29,1,1,1,1,1,1,19.3,48355.0,1,1,1,1,1,0,0,1,2641.0,3446.0,2641.0,1180.0,1530.0,1180.0,3446.0,100.0,1530.0,44.41,715.0,20.75,578.0,16.77,2994.0,86.88,232.0,6.73,59.0,1.71,1.0,0.03,7.0,0.2,153.0,4.44,115.0,3.34,399.0,24.32,458.0,27.92,2641.0,76.64,1180.0,34.24,552.0,16.02,448.0,13.01,2258.0,65.52,199.0,5.77,47.0,1.37,1.0,0.03,5.0,0.16,131.0,3.8,106.0,3.08,285.0,17.4,346.0,21.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,715,578,2994,232,59,1,7,153,115,372,444,15215,2.717171717
83,42003426700,1,2361,1141,0,4,0.17,0,0,0,0,0,0,4.5,79306.0,0,1,0,1,0,0,0,0,156.0,1655.0,156.0,27.0,294.0,27.0,1655.0,70.1,294.0,12.44,254.0,10.75,293.0,12.4,1579.0,66.87,17.0,0.74,40.0,1.71,0.0,0.0,0.0,0.0,19.0,0.78,10.0,0.44,17.0,1.46,39.0,3.38,156.0,6.61,27.0,1.14,27.0,1.14,24.0,1.02,147.0,6.22,2.0,0.07,5.0,0.21,0.0,0.0,0.0,0.0,3.0,0.11,1.0,0.03,0.0,0.01,3.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,345,446,2239,24,69,0,0,29,17,22,58,15215,2.717171717
84,42003980000,1,540,304,0,0,0.0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,62,432,21,81,0,1,5,7,0,0,15215,2.717171717
96,42003070500,1,2997,1831,0,11,0.37,0,0,0,0,0,1,25.3,102917.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264,141,152,2288,132,492,2,2,81,90,289,9,15206,0.188344042
97,42003070600,1,2082,1288,0,13,0.62,0,0,0,0,0,0,15.0,113173.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,152,236,1724,55,249,0,3,51,65,356,10,15206,0.188344042
98,42003070800,1,1705,1021,0,17,1.0,0,0,0,0,0,0,19.0,88281.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,160,156,1265,84,306,1,1,48,63,207,17,15206,0.188344042
99,42003080600,1,1998,1112,0,6,0.3,0,0,0,0,0,0,10.7,126488.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,211,172,1643,172,128,0,3,52,54,154,30,15206,0.188344042
100,42003080700,1,1785,1071,0,89,4.99,0,0,0,0,0,1,21.2,53185.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,184,147,1120,362,226,0,13,64,76,311,123,15206,0.188344042
101,42003080900,1,1767,963,0,68,3.85,0,0,0,0,0,0,8.8,83882.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,154,213,1352,246,92,1,4,72,48,209,64,15206,0.188344042
102,42003100500,1,2079,915,0,48,2.31,0,0,0,0,1,0,12.5,78500.0,0,1,0,1,0,0,0,1,,1696.0,,,415.0,,1696.0,81.56,415.0,19.96,336.0,16.17,361.0,17.38,497.0,23.93,1135.0,54.57,12.0,0.57,0.0,0.0,1.0,0.05,51.0,2.44,10.0,0.48,163.0,17.83,111.0,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,437,402,600,1397,13,0,1,68,17,201,133,15206,0.188344042
103,42003101400,1,3346,1526,0,5,0.15,0,0,0,0,1,0,5.0,74943.0,1,1,1,1,1,0,0,1,1192.0,3346.0,1192.0,322.0,786.0,322.0,3346.0,100.0,786.0,23.5,598.0,17.87,513.0,15.33,2652.0,79.26,552.0,16.5,33.0,0.99,2.0,0.06,3.0,0.09,104.0,3.11,52.0,1.55,314.0,20.58,92.0,6.04,1192.0,35.61,322.0,9.62,225.0,6.71,185.0,5.54,1035.0,30.93,115.0,3.45,10.0,0.31,1.0,0.03,0.0,0.0,30.0,0.89,25.0,0.75,106.0,6.95,33.0,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,598,513,2652,552,33,2,3,104,52,295,94,15206,0.188344042
104,42003101600,1,857,310,0,0,0.0,0,1,0,0,0,1,43.3,26667.0,0,1,0,1,0,0,0,0,,336.0,,,219.0,,336.0,39.17,219.0,25.55,169.0,19.75,13.0,1.58,11.0,1.31,316.0,36.92,1.0,0.12,0.0,0.0,0.0,0.0,7.0,0.83,3.0,0.36,25.0,7.98,55.0,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,316,82,51,789,2,0,0,15,4,100,224,15206,0.188344042
105,42003101700,1,1465,620,0,0,0.0,0,0,0,0,0,1,24.3,41420.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,363,197,278,1067,66,1,4,49,21,146,145,15206,0.188344042
106,42003101800,1,2522,1182,0,0,0.0,0,0,0,0,0,0,6.0,80536.0,0,1,0,1,0,0,0,0,25.0,1753.0,25.0,4.0,295.0,4.0,1753.0,69.5,295.0,11.69,293.0,11.61,284.0,11.27,1374.0,54.47,309.0,12.25,24.0,0.96,0.0,0.0,5.0,0.2,41.0,1.62,26.0,1.05,81.0,6.86,34.0,2.88,25.0,0.99,4.0,0.17,5.0,0.2,3.0,0.12,20.0,0.78,4.0,0.18,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.06,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,427,450,1971,446,27,0,10,68,49,109,49,15206,0.188344042
107,42003110200,1,3971,1960,0,24,0.6,0,0,0,0,1,0,8.5,105250.0,0,1,0,1,0,0,0,1,499.0,3971.0,499.0,93.0,868.0,93.0,3971.0,100.0,868.0,21.85,681.0,17.15,434.0,10.93,2500.0,62.96,1166.0,29.36,142.0,3.58,0.0,0.0,10.0,0.25,153.0,3.85,118.0,2.97,209.0,10.67,111.0,5.68,499.0,12.57,93.0,2.35,56.0,1.41,87.0,2.19,366.0,9.21,70.0,1.75,52.0,1.3,0.0,0.0,0.0,0.0,12.0,0.31,12.0,0.29,14.0,0.73,15.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,681,434,2500,1166,142,0,10,153,118,193,113,15206,0.188344042
108,42003110600,1,2406,1034,0,0,0.0,0,0,0,0,1,0,15.5,119250.0,0,1,0,1,0,0,0,1,,2302.0,,,499.0,,2302.0,95.68,499.0,20.76,476.0,19.78,316.0,13.14,1703.0,70.78,453.0,18.81,76.0,3.15,0.0,0.0,3.0,0.12,68.0,2.82,66.0,2.76,178.0,17.19,86.0,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,505,326,1735,518,76,0,3,74,70,209,99,15206,0.188344042
109,42003111300,1,2639,1237,0,164,6.21,0,0,0,0,1,0,17.8,63750.0,0,1,0,1,0,0,0,1,,911.0,,,370.0,,911.0,34.51,370.0,14.01,181.0,6.85,67.0,2.54,266.0,10.08,590.0,22.36,21.0,0.8,6.0,0.23,1.0,0.04,26.0,1.0,13.0,0.51,139.0,11.26,96.0,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,537,346,659,1795,51,11,6,117,65,405,300,15206,0.188344042
110,42003111400,1,1353,586,0,8,0.59,0,0,0,0,0,1,28.0,46989.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,352,186,169,1087,29,1,5,62,26,218,200,15206,0.188344042
111,42003111500,1,3230,1819,0,179,5.54,0,0,0,0,0,1,18.2,26672.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882,549,540,808,2181,139,0,5,97,77,867,527,15206,0.188344042
112,42003120300,1,1650,718,0,0,0.0,1,1,1,1,1,1,25.8,50189.0,1,1,1,1,1,0,0,1,875.0,1650.0,875.0,442.0,849.0,442.0,1650.0,100.0,849.0,51.47,438.0,26.55,284.0,17.21,38.0,2.3,1572.0,95.27,0.0,0.0,0.0,0.0,7.0,0.42,33.0,2.0,9.0,0.55,328.0,45.75,191.0,26.67,875.0,53.04,442.0,26.81,244.0,14.76,154.0,9.35,14.0,0.85,846.0,51.3,0.0,0.0,0.0,0.0,5.0,0.3,10.0,0.59,3.0,0.18,176.0,24.45,103.0,14.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,438,284,38,1572,0,0,7,33,9,350,208,15206,0.188344042
113,42003120400,1,869,366,0,0,0.0,0,1,0,1,1,1,52.0,21563.0,0,1,0,1,0,0,0,1,,511.0,,,407.0,,511.0,58.76,407.0,46.86,98.0,11.26,98.0,11.27,23.0,2.59,453.0,52.12,14.0,1.56,0.0,0.0,1.0,0.16,20.0,2.33,8.0,0.89,133.0,36.44,84.0,22.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,208,141,35,775,18,0,3,38,11,189,119,15206,0.188344042
114,42003120700,1,818,414,0,17,2.08,0,1,0,1,1,1,43.4,24688.0,0,1,0,1,0,0,0,1,,688.0,,,418.0,,688.0,84.13,418.0,51.1,154.0,18.82,178.0,21.73,17.0,2.11,657.0,80.28,0.0,0.04,0.0,0.0,3.0,0.37,11.0,1.34,7.0,0.86,122.0,29.41,148.0,35.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,186,201,19,782,1,0,3,13,7,127,155,15206,0.188344042
115,42003120800,1,859,296,0,156,18.16,0,0,0,0,0,1,30.9,30208.0,0,0,0,0,0,0,0,0,,255.0,,,144.0,,255.0,29.7,144.0,16.78,25.0,2.94,101.0,11.73,80.0,9.36,171.0,19.95,1.0,0.1,0.0,0.0,1.0,0.12,1.0,0.17,2.0,0.22,24.0,8.07,27.0,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,201,200,120,708,2,0,1,28,21,115,96,15206,0.188344042
