Zip,ProductQuantity
15475,132
15108,142
15701,86
16101,40
15206,170
15102,36
15212,100
15212,40
15108,234
15475,85
15219,80
15108,263
15219,40
15219,60
15219,60
16101,40
15061,5
15120,380
15108,468
15061,45
15061,20
15061,20
15905,345
16059,30
15108,28
15061,20
15212,160
15061,80
15061,225
15061,165
15061,35
15061,45
15061,35
15475,261
15061,525
15475,679
15061,210
15061,245
15061,1620
15061,250
15206,10
15206,8
15206,10
15061,100
15905,287
15061,20
15905,48
15235,45
15146,1
15146,17
15146,1
15146,1
15025,67
15140,56
15208,2
15224,3
15131,2
15131,5
15131,2
15131,2
15131,5
15131,4
15131,2
15131,4
15131,4
15131,4
15131,4
15131,4
15131,2
15131,4
15209,3
15209,4
15209,3
15206,7
15221,6
16115,1
16115,6
16115,2
16115,6
16115,25
16115,25
16115,22
16115,50
16115,100
16115,100
16001,1
16001,2
15701,49
15144,5
15144,5
15144,5
15144,5
15144,7
15144,13
15144,13
15144,5
15144,7
15144,13
15131,5
15131,8
15131,110
15207,1
15207,3
15207,2
15207,1
15207,1
15207,1
15219,60
15224,3
15224,2
15224,5
15035,6
15035,5
15035,7
15035,5
15102,2
15102,4
15102,2
15102,3
15136,2
15136,5
15136,5
15131,4
15221,2
15221,75
15221,200
15004,10
15004,9
15132,2
15226,7
15226,20
15226,11
15226,4
15226,6
15004,7
15301,9
15235,5
15235,2
15235,2
15024,605
15005-1716,5
15005-1716,4
15236,3
15236,5
15236,5
15236,3
15236,3
15219,200
16023,12
15137,100
15212,4
15224,5
15224,10
15224,10
15224,145
15110,2
15110,4
15110,9
15110,9
15110,11
15110,30
15207,262
15108,117
15412,20
15412,13
15412,13
15213,10
15221,1
15221,24
15239,3
15239,3
15239,117
15129,1
15207,60
15126,4
15126,7
15207,1
15207,30
16059,10
16059,10
16059,5
15203,2
15203,3
15203,3
15210,425
15101,5
15101,5
15101,12
15212,4
15531,30
15531,40
15531,40
15531,30
15531,40
15531,40
15034,2
15034,2
15034,4
15034,4
15034,2
15034,2
15034,4
15065,5
15236,13
15236,1
15236,1
15037,3
15037,3
15037,3
15037,2
15037,2
15037,2
15104,9
15120,49
15147,374
15133,2
15133,2
15133,2
15133,217
15221,505
15205,2
15132,1
15132,2
15132,109
15221,2
15221,214
15221,322
15208,4
15208,296
15217,4
15147,1
15206,10
15226,2
15226,80
15146,1
15146,1
15146,1
15235,3
15235,10
15235,5
15235,5
15236,10
15219,5
15219,5
15219,5
15219,3
15219,6
16115,85
15025,2
15025,231
15235,5
15235,5
15235,5
15235,5
15235,10
15235,4
15212,12
16101,1
16101,1
16101,1
16101,1
16101,1
16101,20
16101,2
16101,3
15110,15
15301,30
15131,8
15131,6
15131,508
15108,446
15210,1
15210,1
15210,1
15210,3
15210,2
15210,489
15236,15
15136,2
15136,1
15136,3
15136,3
15136,211
15236,28
15236,3
15236,3
15235,4
15235,4
15235,4
15235,8
15235,4
15235,10
15235,4
15235,6
15213,4
15219,8
15935,3
15935,5
15219,2
15219,111
15235,10
15235,20
15236,4
15236,4
15236,15
15236,3
15221,2
15221,2
15221,82
15220,3
15220,3
15220,3
15108,89
15701,5
15701,3
15140,47
15076,4
15221,37
15207,268
15229,2
15229,2
15229,2
15214,2
15214,2
15106,10
15120,3
15120,3
15120,7
15120,3
15120,5
15120,5
15120,6
15120,3
15207,60
15202,6
15202,8
15202,8
15202,11
15701,200
15102,6
15102,6
15102,18
15037,2
15236,20
15236,1
15207,34
15218,7
15236,229
15024,1
15024,1
15024,1
15024,2
15024,225
15147,10
15147,10
15147,8
15147,512
15221,2
15221,985
15132,1
15024,22
15024,1381
15147,1
15132,6
15132,6
15132,6
15132,246
15219,220
15208,10
15926,2
15926,5
15926,10
15003,10
15003,45
15003,45
15003,85
15003,85
15137,118
16201,2
16201,5
16201,5
15236,5
16201,5
16201,7
15207,3
16201,8
15108,9
15207,3
15084,6
15061,10
15061,10
15207,3
15236,10
16201,10
15061,10
15108,11
15207,2
16201,11
15905,5
16201,12
16201,13
15146,14
15090,10
15236,12
15236,12
15236,12
15236,15
15236,15
15905,10
15108,16
15236,4
15531,18
15108,18
15146,18
15221,20
15061,20
15108,21
15236,4
15223,13
15108,24
15108,24
15084,11
15090,15
15146,25
15090,25
15090,20
15061,30
15236,20
15236,20
15146,30
16201,30
15236,34
15061,35
15061,35
15108,35
15090,15
15236,35
15219,40
15090,20
15905,16
15090,20
15090,20
16201,49
16201,50
15219,60
15219,60
15219,60
15219,60
15219,60
15024,65
15061,65
15701,31
15226,75
15226,5
15219,80
15701,13
15701,13
15024,85
15701,38
16101,20
15701,45
15701,73
15701,52
15701,101
15223,56
15226,150
15226,30
15701,55
15226,160
15701,90
15219,40
15530,52
15701,122
15219,40
15701,161
15239,15
15219,20
15221,40
16059,15
15221,40
16201,50
15219,60
15219,60
15223,18
15061,115
15061,20
15221,15
15102,80
16101,65
15102,89
15221,70
15223,35
15221,15
15223,62
15061,75
15905,263
15221,100
15061,55
15061,55
16059,25
15061,15
15061,135
15061,75
15061,185
15061,185
15061,90
15061,75
15061,285
15061,120
15061,20
16059,25
16059,35
15061,240
15061,1450
15235,136
15146,1
15146,1
15146,1
15146,1
15146,1
15218,2
15226,1
15226,140
16101,10
15424,20
15228,110
15224,2
15224,12
15207,4
15207,6
15207,6
15207,6
15207,24
15207,24
15024,3
15024,15
15024,10
15024,15
15024,20
15024,20
15221,1
15221,1
15221,2
15221,112
15210,2
15210,200
15146,2
15146,4
15025,8
16117,10
16117,15
16117,10
16117,15
16117,15
16117,10
16117,11
15221,250
15206,204
15213,2
15213,5
15219,42
15131,4
15145,20
15108,359
15035,5
15035,2
15035,6
15136,2
15136,3
15136,4
15136,4
15236,27
15140,2
15140,274
15131,54
15206,100
15210,126
15074,4
15074,3
15074,4
15074,10
15074,20
15074,20
15207,1
15207,408
15221,2
15221,86
15210,428
16101,3
16132,4
16101,3
16101,3
16101,4
16141,2
16120,2
16143,2
15108,1
15108,86
15213,2
15213,3
15213,4
15227,6
15214,2
15214,1
15214,2
15214,39
15224,132
15206,38
15206,54
15206,27
15208,10
15226,4
15236,2
15236,13
15236,1
15024,1
15024,394
15120,1
15120,2
15120,182
15221,6
15221,317
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15133,2
15133,2
15133,359
15024,10
15024,10
15024,40
15024,15
15024,20
15024,20
15024,20
15024,20
15024,20
15132,79
15208,4
15120,20
15147,1
15214,1
15108,2
15108,4
16201,5
15531,5
15236,3
15701,5
15701,5
15701,5
15701,5
15108,7
16201,8
15701,8
15701,8
15701,8
15701,8
15701,8
15108,9
15223,6
15236,9
15061,10
15701,10
15701,10
15701,10
15701,10
15701,10
15701,10
15701,10
15236,7
15108,11
16229,11
15701,12
15701,12
15701,12
15701,12
15701,12
15108,13
15108,13
16229,13
16229,13
15701,14
15701,14
15236,5
15108,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
15701,15
16201,16
15701,16
15701,16
15701,16
15701,16
15236,15
15531,17
15701,17
16201,18
15701,18
15701,18
15701,18
15701,18
15701,18
15701,18
15701,18
16229,20
15701,20
15701,20
15701,20
15701,20
15701,20
15701,20
15236,21
15701,22
15701,22
15701,22
15701,22
15701,22
15701,22
15701,24
15701,24
16201,25
15701,25
15701,25
15701,28
15223,11
15061,30
15061,30
15701,30
15701,30
15061,30
16229,32
15701,32
15236,28
15061,35
15701,35
15701,35
16229,38
15701,41
15223,22
16201,49
16229,49
15223,40
16201,53
15206,60
16229,62
15224,35
15206,70
15224,45
16201,74
15219,80
16229,91
15219,100
15206,140
15206,180
16229,182
15061,35
16229,206
15530,86
16229,256
15219,80
15102,94
15223,11
16229,369
15061,45
15024,495
16229,665
15701,750
15905,391
15212,60
15061,10
15061,140
15061,240
15061,20
16059,5
15061,75
16059,150
15206,3530
15061,75
15061,125
15116,1
15116,1
15116,1
15116,1
15116,1
15116,1
15116,1
15116,1
15116,2
15116,1
15116,4
15116,1
15116,1
15116,2
15116,2
15116,2
15219,6
15219,15
15219,15
15219,12
15219,20
15370,20
15370,30
15370,100
15206,10
15206,10
15206,10
15206,10
15206,10
15206,8
15206,11
15206,19
15108,2
15108,5
15202-1730,0
16001,0
16001,10
15228,2
15228,6
15228,5
15228,4
15228,10
15228,8
15110,246
15106,5
15106,4
15106,4
15106,2
15106,6
15106,10
15106,3
15106,4
15108,38
15214,1
15214,1
15701,2
15701,1
15212,2
15212,3
15212,2
15212,3
15212,2
15212,2
15212,2
15003,40
15236,12
15236,3
15236,3
15217,10
15217,4
15217,4
16117,29
16117,24
15213,2
15203,3
15203,4
15203,3
15219,50
15088,2
15088,4
15221,283
15136,2
15226,100
16201,2
15213,2
15221,2
15221,1
15221,55
15701,100
15213,385
15102,2
15102,2
15102,10
15104,9
15104,9
15108,10
15108,15
15120,5
15120,5
15132,1
15132,1
15132,1
15132,2
15132,1
15132,2
16059,10
16059,14
15132,1
15132,1
15132,1
15132,1
15132,1
15132,1
15132,2
15132,1
16059,10
15101,8
15101,8
15101,6
15101,20
15701,3
15701,5
15224,2
15207,15
15108,4
15108,6
15236,20
15236,1
15207,1
15207,1
15207,1
15207,2
15207,2
15207,3
15207,3
15207,1
15207,2
15108,1
15108,2
15108,58
15207,90
15214,60
16037,10
15110,8
15110,5
15110,10
15110,15
15207,1
15207,287
15239,4
15239,2
15239,2
15239,132
15221,3
15221,68
15207,20
15108,1
15108,1
15108,2
15108,3
15108,6
15108,4
15108,6
15108,3
15108,3
15108,4
15129,1
15126,1
15126,3
15126,4
15126,6
15116,3
15701,50
15701,75
16001,3
16001,15
15037,14
15037,4
15037,4
15037,8
15037,4
15037,8
15037,8
15037,4
15037,4
15224,3
15224,3
15224,3
15224,3
15224,3
15223,2
15223,1
15223,2
15223,2
15223,2
15223,4
15223,4
15223,2
16101,5
16001,2
16001,6
16001,4
16001,2
16001,2
15215,7
15024,1
15024,1
15024,582
15148,3
15147,40
15147,10
15147,9
15147,10
15147,10
15221,6
15216,2
15216,2
15216,2
15216,3
15216,2
15216,2
16033,5
15218,7
15218,6
15218,6
15218,7
15222,60
15208,1
15059,8
15037,1
15037,1
15037,2
15037,2
15037,4
15037,2
15037,136
15037,4
15104,5
15104,5
15025,1
15025,222
15146,1
15146,1
15146,1
15146,1
16115,9
16115,17
16115,17
16115,17
15132,30
15208,2
15208,4
15208,4
15221,1
15221,1
15221,2
15224,2
15206,10
15206,20
15206,10
15206,10
15110,175
15140,25
15108,257
15236,3
15108,8
15146,8
15084,4
15236,5
15236,4
15146,10
15061,10
15531,11
15238,4
15108,11
15238,3
15236,12
15061,15
15238,4
15236,7
15061,15
15238,6
15236,7
15146,17
15238,4
15108,18
15238,3
15221,20
15238,4
15238,5
15061,20
15061,20
15061,20
15108,21
15238,4
15238,4
15108,25
15236,15
15238,3
15238,3
15236,20
15061,30
15061,30
15061,30
15236,30
15236,15
15238,3
15238,4
15238,3
15219,40
15219,40
15236,30
15238,5
15108,53
15061,55
15219,60
15219,60
15224,30
15224,20
15238,5
15223,43
15219,80
15219,80
15238,7
15238,7
15226,10
15226,30
15701,62
15226,120
15701,77
15108,130
15701,68
16101,100
16101,25
15061,10
16101,5
15226,160
16101,53
15219,60
15108,212
15905,216
16101,120
15219,20
15219,40
15701,129
15108,262
16101,70
15219,40
15108,288
15108,305
15701,28
15061,20
15239,60
16101,235
15061,35
15131,2
15131,2
15131,2
15131,2
15131,5
15131,2
15131,3
15131,4
15131,4
15131,2
15131,2
15221,30
15221,50
15108,492
15905,506
15120,515
16101,44
15212,90
15102,64
15014,60
15061,40
15905,360
15212,30
15061,125
15061,10
15061,75
15014,60
15061,155
15061,65
16059,140
15061,200
15061,65
16059,45
15061,15
15061,100
15475,37
15061,196
15061,150
15061,725
15301,5
15207,109
15236,3
15236,3
15236,3
15236,5
15236,3
15236,3
15236,3
15205,3
15207,1
15207,2
15207,1
15207,2
15207,3
15207,3
15207,1
15207,1
15035,20
15035,2
15035,4
15035,2
15035,2
15035,4
15222,50
15136,5
15236,1
15236,3
15102,2
15102,4
15102,2
15102,3
15102,5
15102,2
15102,2
15131,20
15131,3
15131,5
15238,1
15238,1
15238,1
15238,1
15238,1
15238,1
15238,1
15238,2
15238,1
15238,1
15238,103
15235,4
15235,4
15235,5
15235,2
15235,2
15131,3
15131,6
15144,5
15144,7
15144,13
15144,5
15144,7
15224,5
15224,5
15224,5
15224,6
15224,5
15224,5
15108,7
15108,7
15108,9
15206,15
15206,15
15206,15
15206,15
15206,15
15108,15
15236,4
15146,15
15206,30
15206,40
15219,40
15219,60
15207,120
15219,40
15219,40
15905,436
16059,60
15005-1716,5
15005-1716,3
15005-1716,8
15059,8
15108,79
15140,1
15140,2
15140,2
15140,131
15228,45
15239,2
15239,4
15239,3
15239,2
15239,4
15239,3
15229,2
15229,2
15132,136
15024,1
15024,1
15024,1
15024,1
15024,1
15024,2
15024,1
15024,1
15024,2
15024,270
15219,235
15214,1
15214,1
15214,1
15214,78
15207,63
15104,9
15219,1
15219,1
15076,6
15076,10
15076,4
16023,1
16023,5
16023,4
16023,4
15203,5
15221,1
15221,2
15221,54
15213,7
15213,10
15212,0
15212,20
15212,8
15212,20
15212,24
15212,50
15207,477
16101,10
15206,2
15206,2
15206,4
15206,4
15206,2
15206,80
15207,5
15222,2
15222,2
15222,2
15222,2
15222,3
15222,2
15236,72
15208,4
15201,6
15201,5
15201,5
15201,3
15201,5
15201,5
15227,1
15227,3
15227,2
15227,2
15227,3
15147,10
15147,202
15147,20
15147,20
15147,39
15221,40
15205,3
15205,2
15205,4
15205,3
15221,268
15024,2
15024,2
15024,2
15024,10
15024,10
15024,985
15221,250
15226,20
15133,2
15133,2
15133,3
15133,4
15133,2
15133,2
15133,148
15208,6
15208,4
15208,5
15132,3
15132,3
15132,3
15132,4
15132,50
15132,4
15024,10
15024,12
15024,40
15024,20
15024,20
15024,30
15110,15
15209,4
16057,4
16057,4
16057,6
16057,6
15206,10
15206,19
15213,1
15213,1
15213,2
15213,3
15213,3
15216,4
15216,3
15216,6
15120,10
15235,114
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15235,2
15235,2
15235,5
15235,4
15235,2
15235,5
15235,6
15025,1
15025,2
15025,424
15122,4
15122,4
15221,1
15221,1
15221,2
15224,112
16101,10
15236,7
15084,8
15236,8
15236,5
15236,11
16101,18
16101,20
15475,20
15236,15
16101,25
16101,25
15236,20
15221,30
15236,20
16101,35
16101,46
15102,50
15061,50
15221,5
15061,55
15061,55
15219,60
15475,80
16101,10
15219,80
15475,81
15226,30
16101,6
16101,35
16101,40
16101,40
15219,40
15475,270
15226,100
15102,82
15475,450
15221,20
15061,20
15061,15
15905,244
15061,35
15061,45
15061,230
15061,145
15061,40
15475,408
15061,35
15061,1110
15701,1
16001,1
15935,4
15935,7
15131,5
15131,5
15131,5
15131,10
15108,367
15136,2
15236,15
15236,10
15221,3
15221,3
15221,5
15206,280
15235,9
15235,9
15235,9
15235,9
15219,1
15219,1
15219,1
15219,2
15219,1
15219,1
15219,1
15219,2
15219,1
15226,10
15226,20
15226,5
15226,11
15226,6
15226,6
15226,10
15207,347
15412,3
15412,5
15412,13
15412,7
15412,13
15224,5
15224,160
15224,40
15701,4
15236,4
15236,6
15220,1
15220,2
15220,3
15220,6
15210,146
15221,1
15221,44
15108,1
15108,2
15108,79
15101,15
15140,3
15140,380
15207,1
15207,53
15221,214
15228,20
15239,5
15239,5
15239,5
15102,6
15102,10
15106,8
15301,25
15301,25
16059,10
16059,17
16059,14
16059,5
16059,5
16059,10
15068,1
15068,5
15068,4
15214,1
15214,33
15126,4
15202,5
15202,5
15202,8
15202,6
15202,6
15202,6
15210,120
15211,8
15120,3
15120,3
15120,3
15120,5
15120,3
15120,5
15120,5
15120,3
15120,5
15004,10
15212,20
15212,10
15212,10
15212,15
15212,20
15102,1
15102,30
15102,2
15102,2
16001,5
15024,1
15024,1
15024,1
15024,1
15024,1
15024,631
15236,1
15236,36
15236,2
16101,10
15034,2
15034,2
15034,3
15034,2
15034,2
15037,2
15037,3
15236,270
15221,11
15221,115
15132,1
15226,30
15219,10
15424,12
15147,1
15963,55
15963,55
15213,2
15213,2
15213,2
15213,1
15213,2
15213,2
15213,2
15025,13
15203,1
15110,17
15212,8
15219,4
15219,2
15219,4
15219,3
15219,4
15219,4
15219,3
15219,3
15025,157
15221,1
15221,23
16101,1
15235,4
15235,6
15235,5
15235,5
15235,5
15235,5
15235,4
15235,5
15213,4
15213,4
15213,22
15207,20
15108,233
15110,150
15035,4
15145,25
15145,8
15145,8
15145,8
15145,8
15131,3
15131,3
15219,2
15219,1
15219,4
15210,1
15210,2
15210,2
15210,200
15219,3
15219,3
15219,5
15219,5
16117,10
16117,10
16117,7
16117,22
16117,15
15131,15
15131,2
15205,1
15205,3
15205,3
15205,3
15205,6
15205,3
15205,6
15108,3
15108,180
15219,6
15219,2
16201,100
16201,50
15108,1
15108,3
15108,57
15219,1
15140,1
15140,1
15140,2
15221,4
15228,3
15228,6
15207,156
15214,50
15207,102
15221,1
15221,2
15221,1
15221,1
15076,4
15076,4
15212,6
15212,10
15212,20
15212,10
15212,10
15212,9
15120,2
15120,2
15120,3
15120,2
15120,5
15120,3
15221,18
15215,1
15210,2
15210,2
16033,3
16033,6
16033,6
15236,3
15236,81
15133,8
15226,5
15226,5
15226,5
15226,9
15108,2
15108,3
15108,2
15108,3
15108,2
15108,4
15108,2
15108,5
15108,5
15108,2
15108,4
15024,2
15024,2
15024,165
15147,10
15147,10
15147,8
15147,10
15147,20
15147,19
15147,290
15147,10
15147,10
15221,6
15221,10
15221,230
15221,5
15221,175
15219,2
15219,4
15219,58
15024,20
15024,10
15024,30
15024,13
15024,15
15024,15
15024,20
15024,1302
15218,4
15218,4
15218,2
15218,7
15218,7
15132,35
15010,30
15024,12
15024,3
15024,12
15024,12
15024,15
15024,20
15024,15
15024,15
15208,3
15116,1
15116,1
15116,1
15116,1
15116,1
15116,1
15116,2
15116,1
15116,1
15116,1
15116,2
15116,2
15116,3
15236,3
15236,4
15236,2
15236,5
15108,6
15108,6
15108,7
15108,7
15108,8
15108,9
15108,11
15102,12
15905,13
15108,13
15236,10
15238,5
15236,9
16229,20
15236,10
15238,5
15202-1730,21
15238,3
15905,14
15236,7
15061,25
15236,23
15061,25
16201,27
15905,27
15701,15
15905,14
15084,15
16201,30
15061,30
15061,30
16229,32
15202-1730,34
15061,35
15905,14
15238,4
16201,40
15061,40
15061,40
15238,3
15905,6
15212,45
15206,50
15224,35
15905,17
16201,54
15224,35
15061,55
15701,33
15219,60
15219,60
15701,37
16201,65
15701,41
15224,40
15701,40
15530,21
15219,80
16201,80
15219,80
15701,35
15224,30
15206,110
15701,62
15238,3
16201,123
15701,54
15701,85
15701,36
15701,50
15212,150
15206,150
16229,150
15206,150
16229,160
15701,45
16201,223
16229,254
15061,30
15219,40
15219,40
15102,82
15219,40
15219,40
15701,116
15219,40
15701,154
15061,30
16059,20
15221,70
15061,5
15061,15
15061,45
15905,385
15212,480
15061,15
16059,25
15061,135
15061,20
15061,80
15061,20
16059,10
15061,75
15061,290
15061,10
15220,95
15061,10
16059,45
16059,25
15061,370
15139,115
15110,1
15110,1
15110,1
15110,1
15110,141
15106,2
15106,2
15106,2
15106,2
15106,2
15106,6
15106,4
15221,170
15213,2
15218,1
15218,2
15218,2
15218,2
15218,2
15218,2
15218,2
15218,2
15037,74
15146,1
15146,2
15146,4
15146,4
15146,4
15146,4
15146,4
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15025,1
15025,1
15025,1
15207,6
15207,6
15207,12
15207,12
15207,6
15207,24
15207,13
15207,13
15217,2
15101,1
15101,1
15213,5
15213,5
15145,8
15131,3
15131,3
15221,280
15001,4
16201,1
16201,1
15215,20
15074,2
15074,2
15146,339
16101,10
16101,10
16101,6
15110,263
15221,1
15221,10
16132,8
16101,6
16101,5
16101,8
16141,4
16120,3
16143,4
15108,57
15101,2
15101,8
15101,8
15101,3
15101,8
15101,10
15140,1
15222,3
15222,4
15222,4
15222,4
15222,4
15227,4
15227,6
15214,1
15214,2
15214,2
15214,79
15024,1
15024,1
15024,1
15024,1
15024,301
15126,4
15126,6
15221,3
15370,60
15370,60
16059,14
16059,10
16059,10
15224,200
15224,25
15417,1
15417,2
15417,2
15417,2
15223,1
15223,1
15223,2
16001,15
15037,4
15037,4
15037,4
15037,4
15037,8
15037,4
15037,4
15037,8
15037,8
15037,8
15037,4
15037,4
15037,4
15037,8
15037,8
15037,124
16101,1
16101,5
15236,1
15236,1
16101,10
16101,5
16101,6
15147,10
15147,10
15147,315
15147,10
15221,2
15221,286
15221,203
15133,2
15133,2
15133,2
15133,208
15228,5
15228,20
15228,10
15228,10
15228,15
15228,8
15132,1
15132,1
15132,1
15132,1
15132,174
16105,2
16105,2
15905,2
15236,2
15108,5
15531,6
15108,6
15236,5
15108,7
15108,7
15108,9
15108,9
15108,11
15108,11
15214,13
15061,15
15108,15
15531,18
15236,20
15102,22
15531,23
15061,25
15236,15
15905,25
15701,14
15236,20
15223,13
15223,19
15236,32
15223,23
15061,35
15061,35
15223,18
15219,40
15223,22
15206,40
15223,18
15701,27
15701,15
15223,29
15905,25
15219,60
15219,60
15219,60
15701,31
15219,80
15219,80
15061,45
15024,105
15701,72
16059,10
15701,81
15701,29
15370,10
15120,220
15219,40
15219,40
15219,40
15219,40
15024,80
15221,90
15024,80
15024,65
15223,35
15223,73
15024,60
15024,30
15223,63
15221,70
15061,60
15905,417
15370,124
15370,148
15061,40
15061,115
15370,110
15370,29
15370,68
15370,110
15061,510
15061,20
15061,20
15207,1
15207,1
15122,1
15122,1
15122,1
15701,1
15701,1
15701,1
15701,2
16001,25
16001,25
15061,10
15061,10
15061,10
15061,10
15061,10
15061,24
15061,10
15061,10
15235,159
15235,159
15147,1
15147,1
15120,30
15037,148
15146,1
15146,1
15146,1
15146,1
15146,1
15146,2
15025,144
15110,5
15110,5
15110,5
15110,5
15212,2
15212,17
15206,2
15206,2
15206,4
15206,2
15206,4
15206,4
15206,4
15206,2
15213,3
15213,7
15221,2
15221,37
15221,2
15132,1
15132,1
15132,1
15132,1
15132,1
15132,2
15132,351
15212,1
15212,3
15212,3
15212,4
15212,4
16105,1
16105,1
15206,11
15003,10
15003,5
15003,10
15146,364
15088,2
15088,2
15088,4
15088,8
15108,1
15108,596
15236,1
15236,6
15136,2
15136,4
15136,4
15235,8
15132,1
15132,1
15132,1
15132,1
15132,1
15132,2
15132,2
15132,2
15132,2
15132,1
15132,1
15132,1
15132,2
15132,2
15132,2
15132,1
15132,1
15132,2
16201,5
16201,10
15238,1
15238,1
15238,2
15238,1
15238,1
15238,1
15238,527
15074,4
15207,15
15005-1716,3
15005-1716,3
15005-1716,6
15126,2
15221,2
15108,1
15108,1
15108,1
15108,35
15221,3
15221,3
16059,15
16059,25
16059,25
16059,25
15132,1
15132,1
15132,1
15102,4
15236,3
15236,4
15084,6
16101,10
15905,10
15236,5
16101,11
15202-1730,12
16101,12
15236,8
16101,13
16101,15
16101,15
16101,15
15905,2
16101,18
16101,18
16101,20
16101,20
15120,15
15219,20
15236,16
15236,16
16101,22
15061,25
15236,20
16101,30
16101,30
15236,20
15061,30
16201,32
15206,40
15061,45
16201,47
15219,60
15120,6
15120,4
15219,80
16101,107
15206,40
15102,27
16101,15
15219,20
15102,119
15905,317
15061,10
15061,95
15090,20
15090,10
15090,15
15090,5
15090,20
15090,20
15090,5
15090,20
15090,30
15090,8
15090,20
15090,10
15206,320
15061,65
15061,25
15061,65
15061,425
15061,80
15475,9
16059,240
15061,30
16059,30
16101,1
16101,1
16101,1
16101,1
16101,1
16101,1
16101,1
16101,1
16037,3
16037,4
16037,4
16037,3
16037,5
16037,5
16037,7
16001,11
15224,2
15224,2
15140,40
15132,121
15221,2
15221,18
15214,1
15214,2
15214,76
15904,4
15229,2
15229,2
15229,2
15229,2
15229,2
15206,400
15531,97
15219,40
16101,45
16101,92
16117,10
16117,15
16101,20
16101,20
16101,20
15108,90
15108,50
15108,100
15108,131
15076,4
16023,2
15210,2
15148,1
15148,3
15148,2
15148,2
15024,1
15024,1
15024,8
15024,364
16001,1
16001,1
16001,1
16001,2
16001,4
16001,2
16001,2
16001,2
16001,2
16001,2
15133,10
15227,2
15227,2
15208,8
15236,2
15236,1
15065,13
15065,13
15065,15
15218,3
15218,2
15218,6
15221,1
15221,11
15221,668
15221,311
15221,4
15221,196
15146,64
15216,2
15024,7
15024,10
15024,7
15024,1461
15147,10
15147,10
15701,3
15132,1
15147,1
15024,10
15024,20
15024,20
15024,20
15024,20
15024,30
15024,20
16057,10
16057,20
15209,1
15209,1
15209,1
15209,5
15132,1
15132,1
15132,1
15132,33
15210,1
15210,146
15226,1
15226,280
15120,2
15122,6
15206,2
15022,1
15022,2
15208,5
15146,1
15146,1
15146,1
15210,6
15022,1
15022,3
15701,1
15701,1
15701,2
15701,1
15224,6
15110,350
15131,1
15131,1
15131,1
15131,2
15131,2
15131,2
15131,4
15131,4
15131,3
15131,3
15131,2
15131,3
15221,1
15221,1
16101,41
16229,64
15219,40
15219,40
16101,18
16101,41
16101,5
15221,80
15219,40
15221,85
15061,15
15102,5
15061,65
15236,20
15905,21
15905,3
16101,20
15236,28
15236,13
15905,385
15061,65
15061,140
15102,107
15905,7
15084,10
16101,35
15061,15
15061,15
15236,12
15061,20
15146,204
15025,11
15025,87
15235,1
15235,2
15235,2
15235,1
15235,2
15235,2
15146,1
15146,1
15146,2
15146,2
16115,12
16115,35
15131,3
15144,5
15144,8
15144,7
15144,8
15144,4
15144,4
15144,7
15213,1
15213,1
15213,1
15207,1
15207,1
15207,2
15207,1
15207,1
15145,8
15102,2
15102,2
15102,2
16001,1
16001,1
15035,1
15035,2
15035,3
15035,3
15035,2
15035,5
15035,4
15236,81
15222,1
15222,1
15222,1
15222,1
15222,1
15222,4
15222,2
15222,3
15222,3
15222,4
15010,30
15010,30
15010,20
15010,40
15207,2
15207,210
15221,131
15412,6
15412,6
15412,6
15412,6
15059,4
15701,5
15219,15
15219,8
15219,5
15224,2
15236,3
15226,6
15226,5
15226,5
15226,6
15226,6
15226,11
15226,10
15226,10
15226,6
15226,6
15004,5
15004,9
15025,3
15025,3
15025,3
15108,76
15101,8
15213,6
15213,10
15140,1
15140,496
15210,4
15210,4
15210,5
15210,5
15210,5
15210,8
15210,15
15210,10
15301,4
15301,4
15221,1
15221,30
15126,1
15126,1
15126,2
15211,4
15132,37
15106,3
15212,20
15212,20
15108,1
15108,2
15108,2
15108,2
15108,3
15108,3
15108,5
15108,3
15108,2
15222,2
15207,2
15207,107
15212,4
15024,2
15024,105
15301,20
15301,20
15301,20
16101,1
16101,1
16101,1
16101,2
16101,5
16101,10
15202-1730,4
15202-1730,146
15205,1
15205,1
15221,87
15133,4
15220,3
15220,8
15220,4
15220,4
15147,1
15037,2
15037,2
15037,2
15210,15
15132,3
15132,38
15221,154
15935,3
15935,9
15935,11
15935,16
15424,10
15424,5
15424,5
15424,5
15024,360
15226,1
15110,1
15110,1
15110,1
15110,1
15110,2
15110,204
15235,70
15146,1
15146,1
15146,1
15146,2
15146,1
15235,2
15235,2
15235,5
15235,5
15235,2
15235,5
15235,5
15235,10
15235,10
15235,5
15235,5
15235,2
15235,4
15235,4
15235,6
15203,1
15203,1
15203,1
15108,210
15025,138
15347,3
15347,3
15347,4
15347,4
15347,3
15219,2
15219,2
15219,2
15219,2
15219,2
15221,11
15221,2
15213,1
15213,4
15213,3
15213,3
15213,8
15701,1
15701,1
15701,2
15131,3
15131,10
15131,6
15701,2
15701,2
15213,1
