zip,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
18703,42079200500,WILKES BARRE,PA,1.000000000,1.000000000,1.000000000,1.000000000
17037,42099030602,ICKESBURG,PA,0.317934783,0.000000000,0.000000000,0.309523810
17037,42099030601,ICKESBURG,PA,0.682065217,1.000000000,0.000000000,0.690476190
18330,42089301301,EFFORT,PA,0.079211021,0.000000000,0.000000000,0.077087142
18330,42089301204,EFFORT,PA,0.492485911,0.600000000,0.428571429,0.493906155
18330,42089301205,EFFORT,PA,0.360363181,0.300000000,0.571428571,0.361060329
18330,42089301202,EFFORT,PA,0.036631183,0.100000000,0.000000000,0.037477148
18330,42089300304,EFFORT,PA,0.031308704,0.000000000,0.000000000,0.030469226
18910,42017104000,BEDMINSTER,PA,0.000000000,0.000000000,1.000000000,1.000000000
15214,42003260900,PITTSBURGH,PA,0.076425554,0.072368421,0.030434783,0.075018849
15214,42003261500,PITTSBURGH,PA,0.137671595,0.125000000,0.208695652,0.139482282
15214,42003260200,PITTSBURGH,PA,0.148627244,0.348684211,0.221739130,0.154561448
15214,42003429700,PITTSBURGH,PA,0.110480465,0.039473684,0.034782609,0.106936416
15214,42003271500,PITTSBURGH,PA,0.001055966,0.000000000,0.000000000,0.001005278
15214,42003260700,PITTSBURGH,PA,0.113648363,0.078947368,0.126086957,0.113345062
15214,42003250900,PITTSBURGH,PA,0.038146779,0.019736842,0.000000000,0.036692636
15214,42003270800,PITTSBURGH,PA,0.001319958,0.000000000,0.000000000,0.001256597
15214,42003262000,PITTSBURGH,PA,0.002375924,0.006578947,0.000000000,0.002387535
15214,42003261200,PITTSBURGH,PA,0.067977825,0.026315789,0.043478261,0.066473988
15214,42003261400,PITTSBURGH,PA,0.208157339,0.269736842,0.313043478,0.212364916
15214,42003429100,PITTSBURGH,PA,0.036034847,0.006578947,0.017391304,0.034933400
15214,42003980400,PITTSBURGH,PA,0.000659979,0.006578947,0.000000000,0.000753958
15214,42003428200,PITTSBURGH,PA,0.057418163,0.000000000,0.004347826,0.054787635
17018,42043024700,DAUPHIN,PA,1.000000000,1.000000000,1.000000000,1.000000000
15072,42129805800,PRICEDALE,PA,0.000000000,0.000000000,1.000000000,1.000000000
16411,42049010101,EAST SPRINGFIELD,PA,1.000000000,1.000000000,1.000000000,1.000000000
18636,42079211303,NOXEN,PA,0.001490313,0.000000000,0.000000000,0.001430615
18636,42079211304,NOXEN,PA,0.138599106,0.000000000,0.000000000,0.133047210
18636,42131400700,NOXEN,PA,0.859910581,1.000000000,1.000000000,0.865522175
18627,42079211302,LEHMAN,PA,0.000000000,1.000000000,0.000000000,1.000000000
15217,42003980300,PITTSBURGH,PA,0.001178116,0.002232143,0.001177856,0.001239723
15217,42003141400,PITTSBURGH,PA,0.229217289,0.090401786,0.153121319,0.216886337
15217,42003981100,PITTSBURGH,PA,0.000000000,0.001116071,0.000000000,0.000065249
15217,42003140800,PITTSBURGH,PA,0.146822767,0.216517857,0.207302709,0.154247684
15217,42003141100,PITTSBURGH,PA,0.001472646,0.000000000,0.000000000,0.001304972
15217,42003140200,PITTSBURGH,PA,0.026581253,0.000000000,0.032979976,0.025381704
15217,42003980500,PITTSBURGH,PA,0.000073632,0.001116071,0.000000000,0.000130497
15217,42003140100,PITTSBURGH,PA,0.064796407,0.004464286,0.016489988,0.058593240
15217,42003141300,PITTSBURGH,PA,0.229806347,0.391741071,0.315665489,0.244029753
15217,42003140300,PITTSBURGH,PA,0.119799720,0.164062500,0.142520612,0.123646092
15217,42003151700,PITTSBURGH,PA,0.167071644,0.113839286,0.114252061,0.161033538
15217,42003562300,PITTSBURGH,PA,0.000515426,0.000000000,0.000000000,0.000456740
15217,42003140400,PITTSBURGH,PA,0.012664752,0.014508929,0.016489988,0.012984471
16724,42083420800,CROSBY,PA,0.000000000,1.000000000,0.000000000,1.000000000
15693,42129807600,WHITNEY,PA,0.000000000,0.000000000,1.000000000,1.000000000
19056,42017100807,LEVITTOWN,PA,0.000000000,0.103703704,0.000000000,0.004587156
19056,42017100804,LEVITTOWN,PA,0.191581500,0.055555556,0.032786885,0.183977720
19056,42017100803,LEVITTOWN,PA,0.297592240,0.162962963,0.196721311,0.290629096
19056,42017100401,LEVITTOWN,PA,0.134072406,0.244444444,0.065573770,0.138269987
19056,42017100805,LEVITTOWN,PA,0.084531439,0.177777778,0.049180328,0.088302752
19056,42017100811,LEVITTOWN,PA,0.244933310,0.137037037,0.393442623,0.241644823
19056,42017100304,LEVITTOWN,PA,0.047289104,0.114814815,0.262295082,0.052424640
19056,42017105808,LEVITTOWN,PA,0.000000000,0.003703704,0.000000000,0.000163827
17085,42075002600,REXMONT,PA,0.000000000,0.000000000,1.000000000,1.000000000
17249,42061951200,ROCKHILL FURNACE,PA,1.000000000,1.000000000,0.000000000,1.000000000
17985,42037051500,ZION GROVE,PA,0.095238095,0.090909091,0.000000000,0.095022624
17985,42107000100,ZION GROVE,PA,0.904761905,0.909090909,1.000000000,0.904977376
15055,42125741300,LAWRENCE,PA,1.000000000,1.000000000,0.995215311,0.998514116
15055,42125746200,LAWRENCE,PA,0.000000000,0.000000000,0.004784689,0.001485884
19426,42091206501,COLLEGEVILLE,PA,0.092242614,0.056137012,0.033096927,0.088339223
19426,42091206105,COLLEGEVILLE,PA,0.066248209,0.024738344,0.037825059,0.062798339
19426,42091206007,COLLEGEVILLE,PA,0.003206659,0.000000000,0.000000000,0.002913645
19426,42091206104,COLLEGEVILLE,PA,0.109299311,0.115128449,0.108747045,0.109664621
19426,42091206702,COLLEGEVILLE,PA,0.000136454,0.000000000,0.000000000,0.000123985
19426,42091206703,COLLEGEVILLE,PA,0.001500989,0.005708849,0.014184397,0.002107743
19426,42091206400,COLLEGEVILLE,PA,0.149280207,0.374881066,0.217494090,0.165767776
19426,42091206502,COLLEGEVILLE,PA,0.039025721,0.020932445,0.035460993,0.037753394
19426,42091206802,COLLEGEVILLE,PA,0.019103500,0.005708849,0.018912530,0.018225776
19426,42091206102,COLLEGEVILLE,PA,0.074094289,0.016175071,0.018912530,0.068873597
19426,42091206704,COLLEGEVILLE,PA,0.159787132,0.053282588,0.080378251,0.150765607
19426,42091206004,COLLEGEVILLE,PA,0.005662823,0.002854424,0.000000000,0.005331350
19426,42091210700,COLLEGEVILLE,PA,0.163403152,0.121788773,0.231678487,0.162482177
19426,42091206300,COLLEGEVILLE,PA,0.101862591,0.200761180,0.200945626,0.110904470
19426,42091206801,COLLEGEVILLE,PA,0.015146346,0.001902950,0.002364066,0.013948298
16619,42021012100,BLANDBURG,PA,0.000000000,1.000000000,1.000000000,1.000000000
16851,42027012500,LEMONT,PA,0.000000000,1.000000000,1.000000000,1.000000000
18103,42077006600,ALLENTOWN,PA,0.000405659,0.000000000,0.000000000,0.000356952
18103,42077006702,ALLENTOWN,PA,0.043050555,0.038854806,0.008169935,0.040870962
18103,42077000600,ALLENTOWN,PA,0.120277876,0.053851397,0.074346405,0.113421381
18103,42077006701,ALLENTOWN,PA,0.076061052,0.019768234,0.026143791,0.069650187
18103,42077006903,ALLENTOWN,PA,0.000862025,0.000000000,0.000000000,0.000758522
18103,42077006304,ALLENTOWN,PA,0.077531565,0.025221541,0.032679739,0.071658040
18103,42077002302,ALLENTOWN,PA,0.006541250,0.004771643,0.001633987,0.006157416
18103,42077001401,ALLENTOWN,PA,0.159119720,0.132242672,0.216503268,0.160494378
18103,42077006002,ALLENTOWN,PA,0.000050707,0.000681663,0.000000000,0.000089238
18103,42077001402,ALLENTOWN,PA,0.052076467,0.130197682,0.051470588,0.057156880
18103,42077006703,ALLENTOWN,PA,0.120227169,0.272665303,0.082516340,0.128145636
18103,42077002100,ALLENTOWN,PA,0.000050707,0.000000000,0.000000000,0.000044619
18103,42077006906,ALLENTOWN,PA,0.000050707,0.000000000,0.000000000,0.000044619
18103,42077006101,ALLENTOWN,PA,0.029055322,0.089297887,0.013888889,0.032170266
18103,42077001501,ALLENTOWN,PA,0.144718828,0.192229039,0.215686275,0.151704444
18103,42077001502,ALLENTOWN,PA,0.169920389,0.040218132,0.276960784,0.167276459
15411,42111021902,ADDISON,PA,1.000000000,1.000000000,1.000000000,1.000000000
17011,42041011304,CAMP HILL,PA,0.096849397,0.213325868,0.118971061,0.109745094
17011,42041011303,CAMP HILL,PA,0.030973157,0.000559910,0.006430868,0.026618543
17011,42041010900,CAMP HILL,PA,0.093985213,0.045912654,0.015005359,0.084987593
17011,42041011200,CAMP HILL,PA,0.049890095,0.022956327,0.087888532,0.049176630
17011,42041010500,CAMP HILL,PA,0.131352828,0.122060470,0.250803859,0.136702008
17011,42041010204,CAMP HILL,PA,0.056084727,0.010078387,0.008574491,0.048951049
17011,42041010203,CAMP HILL,PA,0.128621861,0.141657335,0.139335477,0.130498534
17011,42041010600,CAMP HILL,PA,0.000266436,0.001679731,0.002143623,0.000507557
17011,42133020100,CAMP HILL,PA,0.035902218,0.000000000,0.000000000,0.030397022
17011,42041011102,CAMP HILL,PA,0.059481782,0.066629339,0.038585209,0.059102188
17011,42041011002,CAMP HILL,PA,0.077599414,0.095184770,0.091103966,0.080081209
17011,42041981001,CAMP HILL,PA,0.000466263,0.001119821,0.000000000,0.000507557
17011,42041011101,CAMP HILL,PA,0.057416905,0.140537514,0.080385852,0.066997519
17011,42041010300,CAMP HILL,PA,0.052687671,0.002799552,0.043944266,0.047202797
17011,42041010700,CAMP HILL,PA,0.000000000,0.000559910,0.000000000,0.000056395
17011,42041010400,CAMP HILL,PA,0.103510291,0.122060470,0.110396570,0.105741033
17011,42041011305,CAMP HILL,PA,0.024911743,0.012877940,0.006430868,0.022727273
17261,42055012000,SOUTH MOUNTAIN,PA,0.000000000,1.000000000,0.000000000,1.000000000
18218,42107002800,COALDALE,PA,1.000000000,1.000000000,1.000000000,1.000000000
16613,42021012200,ASHVILLE,PA,0.620401338,0.812500000,1.000000000,0.658753709
16613,42013011001,ASHVILLE,PA,0.010033445,0.062500000,0.000000000,0.010385757
16613,42021012300,ASHVILLE,PA,0.115384615,0.062500000,0.000000000,0.103857567
16613,42021012000,ASHVILLE,PA,0.242474916,0.062500000,0.000000000,0.216617211
16613,42013010500,ASHVILLE,PA,0.011705686,0.000000000,0.000000000,0.010385757
17318,42133010110,EMIGSVILLE,PA,0.000000000,0.000000000,0.500000000,0.004975124
17318,42133021100,EMIGSVILLE,PA,1.000000000,0.000000000,0.500000000,0.995024876
17822,42093050200,DANVILLE,PA,0.000000000,1.000000000,0.000000000,1.000000000
16720,42105950400,AUSTIN,PA,0.978284473,1.000000000,0.959390863,0.973293769
16720,42023960200,AUSTIN,PA,0.021715527,0.000000000,0.040609137,0.026706231
18848,42015950800,TOWANDA,PA,0.007548845,0.002083333,0.000000000,0.006680664
18848,42015950900,TOWANDA,PA,0.426509769,0.491666667,0.164705882,0.419736591
18848,42015950200,TOWANDA,PA,0.056838366,0.010416667,0.003921569,0.050009544
18848,42015951000,TOWANDA,PA,0.356793961,0.445833333,0.800000000,0.386524146
18848,42015951300,TOWANDA,PA,0.068383659,0.020833333,0.015686275,0.061462111
18848,42015951200,TOWANDA,PA,0.083925400,0.029166667,0.015686275,0.075586944
18901,42017104601,DOYLESTOWN,PA,0.110260228,0.063253012,0.035260931,0.101523447
18901,42017104604,DOYLESTOWN,PA,0.276607814,0.092369478,0.086036671,0.246726970
18901,42017101803,DOYLESTOWN,PA,0.001418138,0.000000000,0.000000000,0.001190193
18901,42017102004,DOYLESTOWN,PA,0.005885273,0.000502008,0.000000000,0.004998810
18901,42017104701,DOYLESTOWN,PA,0.194355811,0.335341365,0.125528914,0.208164723
18901,42017104204,DOYLESTOWN,PA,0.000638162,0.001506024,0.004231312,0.000892645
18901,42017104703,DOYLESTOWN,PA,0.069772389,0.062248996,0.097320169,0.070042847
18901,42017104702,DOYLESTOWN,PA,0.099907821,0.283634538,0.503526093,0.138716972
18901,42017102002,DOYLESTOWN,PA,0.028362760,0.015060241,0.014104372,0.026184242
18901,42017104603,DOYLESTOWN,PA,0.148266326,0.053714859,0.070521862,0.133777672
18901,42017104800,DOYLESTOWN,PA,0.064525278,0.092369478,0.063469676,0.067781481
16922,42117950900,GALETON,PA,0.001519757,0.000000000,0.000000000,0.001354096
16922,42105950300,GALETON,PA,0.000759878,0.017391304,0.000000000,0.002031144
16922,42105950500,GALETON,PA,0.997720365,0.982608696,1.000000000,0.996614760
16802,42027011600,UNIVERSITY PARK,PA,0.000000000,0.158730159,0.185185185,0.148514851
16802,42027012300,UNIVERSITY PARK,PA,0.090909091,0.079365079,0.074074074,0.079207921
16802,42027012200,UNIVERSITY PARK,PA,0.090909091,0.000000000,0.000000000,0.009900990
16802,42027012500,UNIVERSITY PARK,PA,0.000000000,0.047619048,0.037037037,0.039603960
16802,42027011501,UNIVERSITY PARK,PA,0.000000000,0.015873016,0.000000000,0.009900990
16802,42027012000,UNIVERSITY PARK,PA,0.090909091,0.047619048,0.037037037,0.049504950
16802,42027012100,UNIVERSITY PARK,PA,0.454545455,0.571428571,0.666666667,0.584158416
16802,42027012600,UNIVERSITY PARK,PA,0.000000000,0.015873016,0.000000000,0.009900990
16802,42027012700,UNIVERSITY PARK,PA,0.090909091,0.000000000,0.000000000,0.009900990
16802,42027012400,UNIVERSITY PARK,PA,0.181818182,0.063492063,0.000000000,0.059405941
17375,42001030200,PEACH GLEN,PA,0.000000000,1.000000000,0.000000000,1.000000000
15758,42063960100,MARCHAND,PA,1.000000000,1.000000000,0.000000000,1.000000000
17347,42133021020,MOUNT WOLF,PA,0.417686538,0.518518519,1.000000000,0.424371373
17347,42133021010,MOUNT WOLF,PA,0.580339518,0.481481481,0.000000000,0.573694391
17347,42133023400,MOUNT WOLF,PA,0.001973944,0.000000000,0.000000000,0.001934236
16327,42121200100,GUYS MILLS,PA,0.003493450,0.000000000,0.000000000,0.003384095
16327,42039111300,GUYS MILLS,PA,0.043668122,0.057142857,0.000000000,0.043993232
16327,42039110800,GUYS MILLS,PA,0.897816594,0.942857143,1.000000000,0.899323181
16327,42039110900,GUYS MILLS,PA,0.055021834,0.000000000,0.000000000,0.053299492
17006,42099030601,BLAIN,PA,0.005008347,0.000000000,0.000000000,0.004754358
17006,42099030602,BLAIN,PA,0.994991653,1.000000000,1.000000000,0.995245642
18953,42017103700,REVERE,PA,1.000000000,0.000000000,1.000000000,1.000000000
18322,42089301202,BRODHEADSVILLE,PA,1.000000000,1.000000000,1.000000000,1.000000000
15465,42051262500,MOUNT BRADDOCK,PA,0.000000000,0.000000000,1.000000000,1.000000000
15952,42021013300,SALIX,PA,1.000000000,1.000000000,1.000000000,1.000000000
18062,42077006401,MACUNGIE,PA,0.003621842,0.000000000,0.000000000,0.003488060
18062,42011013301,MACUNGIE,PA,0.019409361,0.021084337,0.000000000,0.019318487
18062,42077006302,MACUNGIE,PA,0.115156018,0.099397590,0.012345679,0.113943297
18062,42011013402,MACUNGIE,PA,0.000185736,0.000000000,0.000000000,0.000178875
18062,42077006307,MACUNGIE,PA,0.296248143,0.117469880,0.037037037,0.289061801
18062,42011014200,MACUNGIE,PA,0.049869985,0.015060241,0.000000000,0.048475092
18062,42077006305,MACUNGIE,PA,0.048105498,0.018072289,0.024691358,0.047044093
18062,42077006303,MACUNGIE,PA,0.174127043,0.599397590,0.851851852,0.191664431
18062,42077006308,MACUNGIE,PA,0.271731055,0.123493976,0.074074074,0.265897505
18062,42077006402,MACUNGIE,PA,0.021545319,0.006024096,0.000000000,0.020928361
18913,42017104301,CARVERSVILLE,PA,1.000000000,0.000000000,1.000000000,1.000000000
18417,42127960100,EQUINUNK,PA,0.752201258,0.676470588,0.900000000,0.752650177
18417,42127960500,EQUINUNK,PA,0.176100629,0.323529412,0.100000000,0.180212014
18417,42127960400,EQUINUNK,PA,0.071698113,0.000000000,0.000000000,0.067137809
16672,42009960500,RIDDLESBURG,PA,0.000000000,1.000000000,1.000000000,1.000000000
15948,42021012500,REVLOC,PA,0.000000000,1.000000000,1.000000000,1.000000000
15921,42021013100,BEAVERDALE,PA,0.000000000,1.000000000,1.000000000,1.000000000
17855,42119090400,NEW BERLIN,PA,1.000000000,1.000000000,0.000000000,1.000000000
17106,42043021903,HARRISBURG,PA,1.000000000,1.000000000,1.000000000,1.000000000
19477,42091200605,SPRING HOUSE,PA,0.000000000,0.041984733,0.125000000,0.018376723
19477,42091201201,SPRING HOUSE,PA,0.997389034,0.954198473,0.875000000,0.978560490
19477,42091201203,SPRING HOUSE,PA,0.002610966,0.003816794,0.000000000,0.003062787
15781,42065951200,WALSTON,PA,0.000000000,1.000000000,0.180555556,0.191780822
15781,42065951100,WALSTON,PA,0.000000000,0.000000000,0.819444444,0.808219178
16262,42005950500,WORTHINGTON,PA,0.067510549,0.056603774,0.034883721,0.064954683
16262,42005951200,WORTHINGTON,PA,0.076793249,0.037735849,0.000000000,0.070241692
16262,42005950400,WORTHINGTON,PA,0.840506329,0.849056604,0.965116279,0.848942598
16262,42005950300,WORTHINGTON,PA,0.015189873,0.056603774,0.000000000,0.015861027
18002,42095017704,LEHIGH VALLEY,PA,1.000000000,1.000000000,1.000000000,1.000000000
15776,42065950900,SPRANKLE MILLS,PA,1.000000000,0.000000000,0.000000000,1.000000000
18038,42095016002,DANIELSVILLE,PA,0.013291634,0.111111111,0.000000000,0.013910355
18038,42095016001,DANIELSVILLE,PA,0.566849101,0.444444444,1.000000000,0.568006182
18038,42095015902,DANIELSVILLE,PA,0.419859265,0.444444444,0.000000000,0.418083462
16854,42027010800,MILLHEIM,PA,1.000000000,1.000000000,1.000000000,1.000000000
18817,42015950800,EAST SMITHFIELD,PA,1.000000000,1.000000000,0.000000000,1.000000000
15773,42021012400,SAINT BENEDICT,PA,1.000000000,1.000000000,1.000000000,1.000000000
19094,42045404102,WOODLYN,PA,0.568627451,0.697674419,0.608695652,0.577378135
19094,42045407404,WOODLYN,PA,0.006191950,0.000000000,0.000000000,0.005679129
19094,42045404101,WOODLYN,PA,0.425180599,0.302325581,0.391304348,0.416942735
15313,42125795900,BEALLSVILLE,PA,0.000000000,0.000000000,0.128378378,0.128378378
15313,42125761000,BEALLSVILLE,PA,0.000000000,0.000000000,0.817567568,0.817567568
15313,42125763700,BEALLSVILLE,PA,0.000000000,0.000000000,0.054054054,0.054054054
15129,42003490004,SOUTH PARK,PA,0.358863282,0.076923077,0.214689266,0.344063410
15129,42003490002,SOUTH PARK,PA,0.556056143,0.858974359,0.644067797,0.570042058
15129,42003490003,SOUTH PARK,PA,0.061341189,0.064102564,0.005649718,0.059851181
15129,42003475402,SOUTH PARK,PA,0.009357130,0.000000000,0.022598870,0.009382077
15129,42125771200,SOUTH PARK,PA,0.003985444,0.000000000,0.000000000,0.003720479
15129,42003475304,SOUTH PARK,PA,0.010396812,0.000000000,0.112994350,0.012940796
15777,42063960400,STARFORD,PA,1.000000000,1.000000000,0.000000000,1.000000000
16415,42049010301,FAIRVIEW,PA,0.024031008,0.096774194,0.026315789,0.027878788
16415,42049010904,FAIRVIEW,PA,0.172868217,0.092165899,0.052631579,0.167515152
16415,42049010304,FAIRVIEW,PA,0.272093023,0.170506912,0.184210526,0.265939394
16415,42049010303,FAIRVIEW,PA,0.531007752,0.640552995,0.736842105,0.538666667
16804,42027012500,STATE COLLEGE,PA,1.000000000,1.000000000,1.000000000,1.000000000
15464,42051262702,MILL RUN,PA,0.259130435,0.375000000,0.000000000,0.258943782
15464,42051260500,MILL RUN,PA,0.740869565,0.625000000,1.000000000,0.741056218
16651,42033331000,HOUTZDALE,PA,0.002346041,0.000000000,0.000000000,0.002127660
16651,42033330900,HOUTZDALE,PA,0.030498534,0.007092199,0.000000000,0.028191489
16651,42033331600,HOUTZDALE,PA,0.076246334,0.042553191,0.000000000,0.072340426
16651,42033331700,HOUTZDALE,PA,0.890909091,0.950354610,1.000000000,0.897340426
16121,42085030900,FARRELL,PA,0.533686601,0.306930693,0.516129032,0.517565217
16121,42085033400,FARRELL,PA,0.460257381,0.668316832,0.483870968,0.475130435
16121,42085030500,FARRELL,PA,0.000378501,0.009900990,0.000000000,0.001043478
16121,42085031100,FARRELL,PA,0.005677517,0.014851485,0.000000000,0.006260870
19530,42011014200,KUTZTOWN,PA,0.002580804,0.000000000,0.000000000,0.002364599
19530,42011013701,KUTZTOWN,PA,0.110974561,0.042857143,0.169291339,0.108884135
19530,42011013900,KUTZTOWN,PA,0.180287575,0.028571429,0.031496063,0.167661299
19530,42077005402,KUTZTOWN,PA,0.051984761,0.063265306,0.043307087,0.052358969
19530,42011014000,KUTZTOWN,PA,0.430502642,0.397959184,0.574803150,0.432834140
19530,42011014100,KUTZTOWN,PA,0.223669657,0.467346939,0.181102362,0.235896858
15552,42111021300,MEYERSDALE,PA,0.216987620,0.097872340,0.022471910,0.202970297
15552,42111021700,MEYERSDALE,PA,0.074965612,0.051063830,0.000000000,0.071163366
15552,42111021500,MEYERSDALE,PA,0.279917469,0.200000000,0.089887640,0.268873762
15552,42111021600,MEYERSDALE,PA,0.410247593,0.642553191,0.887640449,0.440284653
15552,42111021400,MEYERSDALE,PA,0.017881706,0.008510638,0.000000000,0.016707921
15783,42063961800,WEST LEBANON,PA,1.000000000,1.000000000,0.000000000,1.000000000
16926,42015950700,GRANVILLE SUMMIT,PA,0.002724796,0.000000000,0.000000000,0.002659574
16926,42015951300,GRANVILLE SUMMIT,PA,0.997275204,1.000000000,0.000000000,0.997340426
18067,42095016500,NORTHAMPTON,PA,0.061196424,0.050420168,0.027027027,0.059707858
18067,42095016300,NORTHAMPTON,PA,0.001833601,0.000000000,0.000000000,0.001705939
18067,42095015902,NORTHAMPTON,PA,0.040224616,0.033613445,0.027027027,0.039556456
18067,42095016400,NORTHAMPTON,PA,0.280311712,0.210084034,0.222972973,0.275828980
18067,42095016001,NORTHAMPTON,PA,0.088929636,0.030812325,0.013513514,0.084337349
18067,42077005901,NORTHAMPTON,PA,0.000802200,0.000000000,0.006756757,0.000959591
18067,42095016202,NORTHAMPTON,PA,0.214875086,0.131652661,0.152027027,0.209723851
18067,42095016002,NORTHAMPTON,PA,0.004240202,0.005602241,0.006756757,0.004371468
18067,42095016201,NORTHAMPTON,PA,0.307586523,0.537815126,0.543918919,0.323808508
17859,42037050200,ORANGEVILLE,PA,0.206382979,0.184210526,0.250000000,0.206521739
17859,42037050400,ORANGEVILLE,PA,0.483687943,0.578947368,0.625000000,0.488451087
17859,42037050100,ORANGEVILLE,PA,0.309929078,0.210526316,0.083333333,0.303668478
17859,42037050900,ORANGEVILLE,PA,0.000000000,0.026315789,0.041666667,0.001358696
15455,42051260900,LEISENRING,PA,0.000000000,0.000000000,1.000000000,1.000000000
16929,42117950200,LAWRENCEVILLE,PA,0.163527397,0.111111111,0.210526316,0.163828062
16929,42117950100,LAWRENCEVILLE,PA,0.836472603,0.888888889,0.789473684,0.836171938
15727,42063961800,CLUNE,PA,0.000000000,1.000000000,1.000000000,1.000000000
19010,42091205200,BRYN MAWR,PA,0.010566449,0.005947324,0.004081633,0.009772287
19010,42091205100,BRYN MAWR,PA,0.173311547,0.515717927,0.295918367,0.216004425
19010,42091204900,BRYN MAWR,PA,0.104466231,0.054375531,0.181632653,0.102516825
19010,42045409702,BRYN MAWR,PA,0.017320261,0.000849618,0.000000000,0.014750622
19010,42045408300,BRYN MAWR,PA,0.071677560,0.095157179,0.079591837,0.074582834
19010,42045408400,BRYN MAWR,PA,0.028976035,0.001699235,0.002040816,0.024799484
19010,42045409602,BRYN MAWR,PA,0.197930283,0.206457094,0.228571429,0.200239698
19010,42091205000,BRYN MAWR,PA,0.082352941,0.084112150,0.165306122,0.086291140
19010,42091204800,BRYN MAWR,PA,0.045315904,0.000000000,0.000000000,0.038351618
19010,42045409701,BRYN MAWR,PA,0.047603486,0.001699235,0.002040816,0.040564211
19010,42045409601,BRYN MAWR,PA,0.220479303,0.033984707,0.040816327,0.192126855
18634,42079214300,NANTICOKE,PA,0.137632339,0.068376068,0.124694377,0.133947467
18634,42079218000,NANTICOKE,PA,0.002199918,0.017094017,0.004889976,0.002987676
18634,42079213900,NANTICOKE,PA,0.047435721,0.082621083,0.034229829,0.048300759
18634,42079214400,NANTICOKE,PA,0.142444658,0.085470085,0.139364303,0.139798332
18634,42079214000,NANTICOKE,PA,0.088134195,0.304843305,0.166259169,0.101580978
18634,42079215600,NANTICOKE,PA,0.163481369,0.099715100,0.119804401,0.158471306
18634,42079214200,NANTICOKE,PA,0.221504194,0.145299145,0.224938875,0.218349309
18634,42079214100,NANTICOKE,PA,0.197167606,0.196581197,0.185819071,0.196564173
18951,42017103101,QUAKERTOWN,PA,0.061628135,0.054411765,0.133587786,0.063254241
18951,42017102300,QUAKERTOWN,PA,0.017027965,0.006617647,0.001908397,0.015740687
18951,42077007000,QUAKERTOWN,PA,0.001702797,0.000000000,0.000000000,0.001515770
18951,42017102801,QUAKERTOWN,PA,0.058550003,0.008823529,0.003816794,0.052935347
18951,42017103102,QUAKERTOWN,PA,0.064116838,0.152205882,0.219465649,0.075846791
18951,42017103300,QUAKERTOWN,PA,0.056650730,0.005882353,0.034351145,0.051944266
18951,42017106401,QUAKERTOWN,PA,0.196083568,0.074264706,0.076335878,0.182766863
18951,42017106500,QUAKERTOWN,PA,0.204270090,0.325735294,0.124045802,0.211449892
18951,42017103103,QUAKERTOWN,PA,0.132294191,0.239705882,0.293893130,0.145747100
18951,42017106402,QUAKERTOWN,PA,0.167594472,0.110294118,0.082061069,0.160438407
18951,42017102700,QUAKERTOWN,PA,0.010544240,0.000735294,0.003816794,0.009561010
18951,42017103400,QUAKERTOWN,PA,0.029536970,0.021323529,0.026717557,0.028799627
18810,42015950500,ATHENS,PA,0.324142807,0.174825175,0.265151515,0.314755155
18810,42015950400,ATHENS,PA,0.541534111,0.797202797,0.727272727,0.561211340
18810,42015950200,ATHENS,PA,0.131848710,0.013986014,0.007575758,0.121134021
18810,42015950300,ATHENS,PA,0.001413927,0.006993007,0.000000000,0.001610825
18810,42015950800,ATHENS,PA,0.001060445,0.006993007,0.000000000,0.001288660
15770,42065950900,RINGGOLD,PA,1.000000000,1.000000000,0.000000000,1.000000000
15624,42129807401,CRABTREE,PA,0.000000000,0.000000000,0.343283582,0.343283582
15624,42129803800,CRABTREE,PA,0.000000000,0.000000000,0.034825871,0.034825871
15624,42129801900,CRABTREE,PA,0.000000000,0.000000000,0.621890547,0.621890547
16228,42005950900,FORD CLIFF,PA,1.000000000,1.000000000,0.000000000,1.000000000
19115,42101035701,PHILADELPHIA,PA,0.014269550,0.006072874,0.010723861,0.013724014
19115,42101035602,PHILADELPHIA,PA,0.082851396,0.126518219,0.072386059,0.085123632
19115,42091201501,PHILADELPHIA,PA,0.000000000,0.001012146,0.000000000,0.000057907
19115,42101035500,PHILADELPHIA,PA,0.196882072,0.209514170,0.294906166,0.199722045
19115,42101035702,PHILADELPHIA,PA,0.001257229,0.002024291,0.000000000,0.001273959
19115,42101034501,PHILADELPHIA,PA,0.122516973,0.026315789,0.104557641,0.116625166
19115,42101034502,PHILADELPHIA,PA,0.162245411,0.192307692,0.332439678,0.167641438
19115,42101034400,PHILADELPHIA,PA,0.182172492,0.071862348,0.056300268,0.173142626
19115,42101035601,PHILADELPHIA,PA,0.234033191,0.362348178,0.126005362,0.239041056
19115,42101980200,PHILADELPHIA,PA,0.002074428,0.001012146,0.002680965,0.002026753
19115,42101036000,PHILADELPHIA,PA,0.001697259,0.001012146,0.000000000,0.001621403
15237,42003429100,PITTSBURGH,PA,0.026085696,0.040977147,0.076190476,0.028783033
15237,42003429201,PITTSBURGH,PA,0.086420946,0.165484634,0.085714286,0.094849352
15237,42003429400,PITTSBURGH,PA,0.040915898,0.085500394,0.106666667,0.047130113
